"pitch [deg], pitch_time [ms] pitch_crc"
"-5.25,2198,2192.75"
"-5.25,2213,2207.75"
"-5.25,2228,2222.75"
"-5.25,2243,2237.75"
"-5.25,2258,2252.75"
"-5.25,2273,2267.75"
"-5.25,2288,2282.75"
"-5.25,2303,2297.75"
"-5.25,2318,2312.75"
"-5.25,2333,2327.75"
"-5.25,2348,2342.75"
"-5.25,2363,2357.75"
"-5.25,2378,2372.75"
"-5.25,2393,2387.75"
"-5.25,2408,2402.75"
"-5.25,2423,2417.75"
"-5.25,2438,2432.75"
"-5.25,2453,2447.75"
"-5.25,2468,2462.75"
"-5.25,2483,2477.75"
"-5.25,2498,24ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"
"-5.25,2513,2507.75"
"-5.25,2528,2522.75"
"-5.25,2543,2537.75"
"-5.25,2558,2552.75"
"-5.25,2573,2567.75"
"-5.25,2588,2582.75"
"-5.25,2603,2597.75"
"-5.25,2618,2612.75"
"-5.25,2633,2627.75"
"-5.25,2648,2642.75"
"-5.25,2663,2657.75"
"-5.25,2678,2672.75"
"-5.25,2693,2687.75"
"-5.25,2708,2702.75"
"-5.25,2723,2717.75"
"-5.25,2738,2732.75"
"-5.25,2753,2747.75"
"-5.25,2768,2762.75"
"-5.25,2783,2777.75"
"-5.25,2798,2792.75"
"-5.25,2813,2807.75"
"-5.25,2828,2822.75"
"-5.25,2843,2837.75"
"-5.25,2858,2852.75"
"-5.25,2873,2867.75"
"-5.25,2888,2882.75"
"-5.25,2903,2897.75"
"-5.25,2918,2912.75"
"-5.25,2933,2927.75"
"-5.25,2948,2942.75"
"-5.25,2963,2957.75"
"-5.25,2978,2972.75"
"-5.25,2993,2987.75"
"-5.25,3008,3002.75"
"-5.25,3023,3017.75"
"-5.25,3038,3032.75"
"-5.25,3053,3047.75"
"-5.25,3068,3062.75"
"-5.25,3083,3077.75"
"-5.25,3098,3092.75"
"-5.25,3113,3107.75"
"-5.25,3128,3122.75"
"-5.25,3143,3137.75"
"-5.25,3158,3152.75"
"-5.25,3173,3167.75"
"-5.25,3188,3182.75"
"-5.25,3203,3197.75"
"-5.25,3218,3212.75"
"-5.25,3233,3227.75"
"-5.25,3248,3242.75"
"-5.25,3263,3257.75"
"-5.25,3278,3272.75"
"-5.25,3293,3287.75"
"-5.25,3308,3302.75"
"-5.25,3323,3317.75"
"-5.25,3338,3332.75"
"-5.25,3353,3347.75"
"-5.25,3368,3362.75"
"-5.25,3383,3377.75"
"-5.25,3398,3392.75"
"-5.25,3413,3407.75"
"-5.25,3428,3422.75"
"-5.25,3443,3437.75"
"-5.25,3458,3452.75"
"-5.25,3473,3467.75"
"-5.25,3488,3482.75"
"-5.25,3503,3497.75"
"-5.25,3518,3512.75"
"-5.25,3533,3527.75"
"-5.25,3548,3542.75"
"-5.25,3563,3557.75"
"-5.25,3578,3572.75"
"-5.25,3593,3587.75"
"-5.25,3608,3602.75"
"-5.25,3623,3617.75"
"-5.25,3638,3632.75"
"-5.25,3653,3647.75"
"-5.25,3668,3662.75"
"-5.25,3683,3677.75"
"-5.25,3698,3692.75"
"-5.25,3713,3707.75"
"-5.28,3728,3722.72"
"-5.25,3743,3737.75"
"-5.27,3758,3752.73"
"-5.27,3773,3767.73"
"-5.21,3788,3782.79"
"-5.25,3803,3797.75"
"-5.25,3818,3812.75"
"-5.23,3833,3827.77"
"-5.26,3848,3842.74"
"-5.25,3863,3857.75"
"-5.25,3878,3872.75"
"-5.26,3893,3887.74"
"-5.25,3908,3902.75"
"-5.26,3923,3917.74"
"-5.27,3938,3932.73"
"-5.26,3953,3947.74"
"-5.30,3968,3962.70"
"-5.32,3983,3977.68"
"-5.32,3998,3992.68"
"-5.31,4013,4007.69"
"-5.28,4028,4022.72"
"-5.22,4043,4037.78"
"-5.15,4058,4052.85"
"-5.04,4073,4067.96"
"-4.90,4088,4083.09"
"-4.72,4103,4098.27"
"-4.50,4118,4113.50"
"-4.26,4133,4128.74"
"-4.00,4148,4144.00"
"-3.74,4163,4159.26"
"-3.46,4178,4174.54"
"-3.19,4193,4189.81"
"-2.89,4208,4205.11"
"-2.58,4223,4220.42"
"-2.25,4238,4235.75"
"-1.93,4253,4251.07"
"-1.60,4268,4266.40"
"-1.30,4283,4281.69"
"-1.04,4298,4296.96"
"-0.81,4313,4312.19"
"-0.60,4328,4327.40"
"-0.40,4343,4342.60"
"-0.21,4358,4357.79"
"0.00,4373,4373.00"
"0.21,4388,4388.21"
"0.41,4403,4403.41"
"0.65,4418,4418.65"
"0.88,4433,4433.88"
"1.12,4448,4449.13"
"1.39,4463,4464.39"
"1.65,4478,4479.65"
"1.93,4493,4494.93"
"2.19,4508,4510.19"
"2.45,4523,4525.45"
"2.71,4538,4540.71"
"2.98,4553,4555.98"
"3.24,4568,4571.24"
"3.51,4583,4586.51"
"3.77,4598,4601.77"
"4.03,4613,4617.03"
"4.29,4628,4632.29"
"4.57,4643,4647.57"
"4.85,4658,4662.85"
"5.13,4673,4678.13"
"5.41,4688,4693.41"
"5.68,4703,4708.68"
"5.94,4718,4723.94"
"6.19,4733,4739.19"
"6.43,4748,4754.44"
"6.68,4763,4769.68"
"6.92,4778,4784.92"
"7.15,4793,4800.15"
"7.38,4808,4815.38"
"7.59,4823,4830.59"
"7.79,4838,4845.79"
"8.00,4853,4861.00"
"8.21,4868,4876.21"
"8.41,4883,4891.41"
"8.60,4898,4906.60"
"8.82,4913,4921.82"
"9.04,4928,4937.04"
"9.26,4943,4952.26"
"9.50,4958,4967.50"
"9.76,4973,4982.76"
"10.02,4988,4998.02"
"10.29,5003,5013.29"
"10.57,5018,5028.57"
"10.84,5033,5043.85"
"11.13,5048,5059.13"
"11.43,5063,5074.43"
"11.72,5078,5089.72"
"12.01,5093,5105.02"
"12.31,5108,5120.31"
"12.61,5123,5135.61"
"12.91,5138,5150.92"
"13.23,5153,5166.23"
"13.56,5168,5181.56"
"13.90,5183,5196.90"
"14.25,5198,5212.25"
"14.60,5213,5227.60"
"14.97,5228,5242.97"
"15.34,5243,5258.34"
"15.71,5258,5273.71"
"16.08,5273,5289.08"
"16.46,5288,5304.46"
"16.83,5303,5319.83"
"17.21,5318,5335.21"
"17.59,5333,5350.59"
"17.95,5348,5365.96"
"18.33,5363,5381.33"
"18.72,5378,5396.72"
"19.11,5393,5412.11"
"19.51,5408,5427.51"
"19.92,5423,5442.92"
"20.32,5438,5458.32"
"20.72,5453,5473.72"
"21.11,5468,5489.11"
"21.49,5483,5504.49"
"21.87,5498,5519.87"
"22.24,5513,5535.24"
"22.60,5528,5550.60"
"22.94,5543,5565.94"
"23.28,5558,5581.28"
"23.61,5573,5596.61"
"23.91,5588,5611.91"
"24.21,5603,5627.21"
"24.51,5618,5642.51"
"24.79,5633,5657.79"
"25.06,5648,5673.06"
"25.32,5663,5688.32"
"25.57,5678,5703.57"
"25.80,5693,5718.80"
"26.01,5708,5734.01"
"26.21,5723,5749.21"
"26.38,5738,5764.38"
"26.52,5753,5779.52"
"26.64,5768,5794.64"
"26.73,5783,5809.73"
"26.78,5798,5824.78"
"26.81,5813,5839.81"
"26.81,5828,5854.81"
"26.80,5843,5869.80"
"26.75,5858,5884.75"
"26.67,5873,5899.67"
"26.57,5888,5914.57"
"26.43,5903,5929.43"
"26.25,5918,5944.25"
"26.05,5933,5959.06"
"25.82,5948,5973.82"
"25.56,5963,5988.56"
"25.28,5978,6003.28"
"24.97,5993,6017.97"
"24.65,6008,6032.65"
"24.31,6023,6047.31"
"23.96,6038,6061.96"
"23.60,6053,6076.60"
"23.23,6068,6091.23"
"22.84,6083,6105.84"
"22.44,6098,6120.44"
"22.02,6113,6135.02"
"21.58,6128,6149.58"
"21.14,6143,6164.14"
"20.69,6158,6178.69"
"20.24,6173,6193.24"
"19.78,6188,6207.78"
"19.30,6203,6222.31"
"18.82,6218,6236.82"
"18.32,6233,6251.32"
"17.82,6248,6265.82"
"17.31,6263,6280.31"
"16.78,6278,6294.79"
"16.25,6293,6309.25"
"15.72,6308,6323.72"
"15.18,6323,6338.18"
"14.64,6338,6352.64"
"14.09,6353,6367.09"
"13.56,6368,6381.56"
"13.02,6383,6396.02"
"12.49,6398,6410.49"
"11.96,6413,6424.96"
"11.43,6428,6439.43"
"10.92,6443,6453.92"
"10.40,6458,6468.40"
"9.90,6473,6482.90"
"9.40,6488,6497.40"
"8.92,6503,6511.92"
"8.44,6518,6526.44"
"7.99,6533,6540.99"
"7.56,6548,6555.56"
"7.14,6563,6570.14"
"6.73,6578,6584.73"
"6.34,6593,6599.35"
"5.96,6608,6613.96"
"5.60,6623,6628.60"
"5.25,6638,6643.25"
"4.90,6653,6657.90"
"4.55,6668,6672.55"
"4.22,6683,6687.22"
"3.89,6698,6701.89"
"3.55,6713,6716.56"
"3.24,6728,6731.24"
"2.93,6743,6745.93"
"2.64,6758,6760.64"
"2.35,6773,6775.35"
"2.07,6788,6790.07"
"1.81,6803,6804.81"
"1.57,6818,6819.57"
"1.35,6833,6834.35"
"1.16,6848,6849.16"
"1.02,6863,6864.02"
"0.91,6878,6878.91"
"0.85,6893,6893.85"
"0.85,6908,6908.85"
"0.86,6923,6923.86"
"0.91,6938,6938.91"
"0.98,6953,6953.98"
"1.07,6968,6969.07"
"1.21,6983,6984.21"
"1.41,6998,6999.41"
"1.65,7013,7014.65"
"1.93,7028,7029.93"
"2.23,7043,7045.23"
"2.56,7058,7060.56"
"2.93,7073,7075.93"
"3.33,7088,7091.33"
"3.75,7103,7106.75"
"4.19,7118,7122.19"
"4.64,7133,7137.64"
"5.12,7148,7153.12"
"5.60,71636.09,7178,7184.09"
"6.60,7193,7199.60"
"7.11,7208,7215.11"
"7.62,7223,7230.62"
"8.14,7238,7246.14"
"8.66,7253,7261.66"
"9.17,7268,7277.17"
"9.68,7283,7292.68"
"10.21,7298,7308.21"
"10.74,7313,7323.74"
"11.27,7328,7339.27"
"11.80,7343,7354.80"
"12.32,7358,7370.32"
"12.85,7373,7385.85"
"13.37,7388,7401.37"
"13.90,7403,7416.90"
"14.41,7418,7432.41"
"14.92,7433,7447.92"
"15.42,7448,7463.42"
"15.89,7463,7478.89"
"16.36,7478,7494.36"
"16.83,7493,7509.83"
"17.28,7508,7525.28"
"17.72,7523,7540.72"
"18.17,7538,7556.17"
"18.60,7553,7571.60"
"19.05,7568,7587.05"
"19.49,7583,7602.49"
"19.94,7598,7617.94"
"20.39,7613,7633.39"
"20.83,7628,7648.83"
"21.28,7643,7664.28"
"21.70,7658,7679.70"
"22.11,7673,7695.11"
"22.53,7688,7710.53"
"22.93,7703,7725.93"
"23.35,7718,7741.35"
"23.76,7733,7756.76"
"24.17,7748,7772.17"
"24.57,7763,7787.57"
"24.95,7778,7802.95"
"25.32,7793,7818.32"
"25.66,7808,7833.66"
"26.00,7823,7849.00"
"26.34,7838,7864.34"
"26.70,7853,7879.70"
"27.07,7868,7895.07"
"27.43,7883,7910.43"
"27.79,7898,7925.79"
"28.14,7913,7941.14"
"28.48,7928,7956.48"
"28.82,7943,7971.82"
"29.14,7958,7987.14"
"29.46,7973,8002.46"
"29.77,7988,8017.77"
"30.07,8003,8033.07"
"30.36,8018,8048.36"
"30.64,8033,8063.64"
"30.90,8048,8078.90"
"31.14,8063,8094.14"
"31.37,8078,8109.37"
"31.59,8093,8124.59"
"31.78,8108,8139.78"
"31.95,8123,8154.95"
"32.09,8138,8170.09"
"32.22,8153,8185.22"
"32.32,8168,8200.32"
"32.38,8183,8215.38"
"32.43,8198,8230.43"
"32.44,8213,8245.44"
"32.44,8228,8260.44"
"32.41,8243,8275.41"
"32.34,8258,8290.34"
"32.24,8273,8305.24"
"32.09,8288,8320.09"
"31.90,8303,8334.91"
"31.68,8318,8349.68"
"31.44,8333,8364.44"
"31.16,8348,8379.16"
"30.86,8363,8393.86"
"30.54,8378,8408.54"
"30.19,8393,8423.19"
"29.81,8408,8437.81"
"29.41,8423,8452.41"
"29.00,8438,8467.00"
"28.56,8453,8481.56"
"28.12,8468,8496.12"
"27.64,8483,8510.64"
"27.15,8498,8525.15"
"26.66,8513,8539.66"
"26.15,8528,8554.15"
"25.65,8543,8568.65"
"25.13,8558,8583.13"
"24.61,8573,8597.61"
"24.08,8588,8612.08"
"23.57,8603,8626.57"
"23.05,8618,8641.05"
"22.54,8633,8655.54"
"22.01,8648,8670.01"
"21.49,8663,8684.49"
"20.96,8678,8698.96"
"20.43,8693,8713.43"
"19.88,8708,8727.88"
"19.33,8723,8742.33"
"18.78,8738,8756.78"
"18.22,8753,8771.22"
"17.68,8768,8785.68"
"17.13,8783,8800.13"
"16.59,8798,8814.59"
"16.06,8813,8829.06"
"15.52,8828,8843.53"
"14.99,8843,8857.99"
"14.47,8858,8872.47"
"13.94,8873,8886.94"
"13.44,8888,8901.44"
"12.92,8903,8915.92"
"12.43,8918,8930.43"
"11.93,8933,8944.93"
"11.44,8948,8959.44"
"10.94,8963,8973.94"
"10.46,8978,8988.46"
"9.97,8993,9002.97"
"9.49,9008,9017.49"
"9.01,9023,9032.01"
"8.54,9038,9046.54"
"8.07,9053,9061.07"
"7.60,9068,9075.61"
"7.14,9083,9090.14"
"6.68,9098,9104.68"
"6.24,9113,9119.24"
"5.80,9128,9133.80"
"5.36,9143,9148.36"
"4.93,9158,9162.93"
"4.51,9173,9177.51"
"4.09,9188,9192.09"
"3.72,9203,9206.72"
"3.36,9218,9221.36"
"3.04,9233,9236.04"
"2.75,9248,9250.75"
"2.49,9263,9265.49"
"2.25,9278,9280.25"
"2.02,9293,9295.03"
"1.84,9308,9309.84"
"1.66,9323,9324.67"
"1.52,9338,9339.52"
"1.42,9353,9354.42"
"1.35,9368,9369.35"
"1.30,9383,9384.30"
"1.29,9398,9399.29"
"1.28,9413,9414.28"
"1.29,9428,9429.29"
"1.30,9443,9444.30"
"1.33,9458,9459.33"
"1.37,9473,9474.37"
"1.40,9488,9489.40"
"1.45,9503,9504.45"
"1.50,9518,9519.50"
"1.56,9533,9534.56"
"1.63,9548,9549.63"
"1.72,9563,9564.72"
"1.81,9578,9579.81"
"1.90,9593,9594.90"
"1.98,9608,9609.98"
"2.06,9623,9625.06"
"2.13,9638,9640.13"
"2.21,9653,9655.21"
"2.29,9668,9670.29"
"2.36,9683,9685.36"
"2.44,9698,9700.44"
"2.50,9713,9715.50"
"2.57,9728,9730.57"
"2.64,9743,9745.64"
"2.70,9758,9760.70"
"2.76,9773,9775.76"
"2.83,9788,9790.83"
"2.87,9803,9805.87"
"2.92,9818,9820.92"
"2.98,9833,9835.98"
"3.03,9848,9851.03"
"3.08,9863,9866.08"
"3.13,9878,9881.13"
"3.19,9893,9896.19"
"3.23,9908,9911.23"
"3.28,9923,9926.29"
"3.33,9938,9941.33"
"3.37,9953,9956.37"
"3.43,9968,9971.43"
"3.47,9983,9986.47"
"3.53,9998,10001.53"
"3.59,10013,10016.59"
"3.67,10028,10031.67"
"3.75,10043,10046.75"
"3.83,10058,10061.83"
"3.93,10073,10076.93"
"4.04,10088,10092.04"
"4.15,10103,10107.15"
"4.27,10118,10122.28"
"4.40,10133,10137.40"
"4.54,10148,10152.54"
"4.68,10163,10167.68"
"4.82,10178,10182.82"
"4.98,10193,10197.98"
"5.14,10208,10213.14"
"5.31,10223,10228.31"
"5.49,10238,10243.49"
"5.69,10253,10258.69"
"5.89,10268,10273.89"
"6.11,10283,10289.11"
"6.34,10298,10304.34"
"6.58,10313,10319.58"
"6.82,10328,10334.82"
"7.07,10343,10350.07"
"7.33,10358,10365.33"
"7.60,10373,10380.60"
"7.87,10388,10395.87"
"8.14,10403,10411.14"
"8.40,10418,10426.40"
"8.67,10433,10441.67"
"8.93,10448,10456.93"
"9.19,10463,10472.19"
"9.46,10478,10487.46"
"9.74,10493,10502.74"
"10.02,10508,10518.02"
"10.30,10523,10533.30"
"10.57,10538,10548.57"
"10.84,10553,10563.84"
"11.11,10568,10579.12"
"11.38,10583,10594.38"
"11.65,10598,10609.66"
"11.93,10613,10624.93"
"12.21,10628,10640.21"
"12.49,10643,10655.49"
"12.77,10658,10670.77"
"13.06,10673,10686.06"
"13.35,10688,10701.35"
"13.63,10703,10716.63"
"13.90,10718,10731.91"
"14.18,10733,10747.18"
"14.45,10748,10762.45"
"14.71,10763,10777.71"
"14.98,10778,10792.98"
"15.22,10793,10808.22"
"15.45,10808,10823.45"
"15.68,10823,10838.68"
"15.89,10838,10853.89"
"16.09,10853,10869.09"
"16.29,10868,10884.29"
"16.47,10883,10899.47"
"16.63,10898,10914.63"
"16.78,10913,10929.79"
"16.92,10928,10944.92"
"17.04,10943,10960.04"
"17.14,10958,10975.14"
"17.23,10973,10990.23"
"17.29,10988,11005.29"
"17.33,11003,11020.33"
"17.35,11018,11035.35"
"17.35,11033,11050.35"
"17.35,11048,11065.35"
"17.33,11063,11080.33"
"17.29,11078,11095.29"
"17.22,11093,11110.22"
"17.13,11108,11125.13"
"17.01,11123,11140.01"
"16.86,11138,11154.86"
"16.68,11153,11169.68"
"16.47,11168,11184.47"
"16.24,11183,11199.25"
"16.00,11198,11214.00"
"15.75,11213,11228.75"
"15.47,11228,11243.47"
"15.20,11243,11258.20"
"14.90,11258,11272.90"
"14.62,11273,11287.62"
"14.31,11288,11302.31"
"13.99,11303,11317.00"
"13.66,11318,11331.66"
"13.33,11333,11346.33"
"12.98,11348,11360.98"
"12.64,11363,11375.64"
"12.28,11378,11390.28"
"11.91,11393,11404.91"
"11.55,11408,11419.55"
"11.17,11423,11434.17"
"10.80,11438,11448.80"
"10.41,11453,11463.41"
"10.03,11468,11478.04"
"9.63,11483,11492.63"
"9.23,11498,11507.23"
"8.81,11513,11521.81"
"8.39,11528,11536.39"
"7.94,11543,11550.94"
"7.50,11558,11565.50"
"7.05,11573,11580.05"
"6.60,11588,11594.60"
"6.16,11603,11609.17"
"5.73,11618,11623.73"
"5.31,11633,11638.31"
"4.90,11648,11652.90"
"4.49,11663,11667.49"
"4.08,11678,11682.08"
"3.68,11693,11696.68"
"3.28,11708,11711.28"
"2.90,11723,11725.90"
"2.53,11738,11740.53"
"2.17,11753,11755.17"
"1.81,11768,11769.81"
"1.45,11783,11784.45"
"1.10,11798,11799.10"
"0.75,11813,11813.75"
"0.40,11828,11828.41"
"0.06,11843,11843.06"
"-0.25,11858,11857.75"
"-0.58,11873,11872.42"
"-0.89,11888,11887.11"
"-1.21,11903,11901.79"
"-1.48,11918,11916.51"
"-1.77,11933,11931.23"
"-2.02,11948,11945.97"
"-2.27,11963,11960.73"
"-2.49,11978,11975.51"
"-2.72,11993,11990.28"
"-2.92,12008,12005.08"
"-3.13,12023,12019.87"
"-3.34,12038,12034.66"
"-3.54,12053,12049.46"
"-3.74,12068,12064.26"
"-3.93,12083,12079.07"
"-4.11,12098,12093.89"
"-4.28,12113,12108.72"
"-4.44,12128,12123.56"
"-4.59,12143,12138.41"
"-4.73,12158,12153.27"
"-4.86,12173,12168.14"
"-4.99,12188,12183.00"
"-5.11,12203,12197.89"
"-5.23,12218,12212.77"
"-5.35,12233,12227.64"
"-5.47,12248,12242.53"
"-5.60,12263,12257.40"
"-5.72,12278,12272.28"
"-5.84,12293,12287.16"
"-5.96,12308,12302.04"
"-6.07,12323,12316.93"
"-6.17,12338,12331.83"
"-6.28,12353,12346.72"
"-6.37,12368,12361.63"
"-6.46,12383,12376.54"
"-6.54,12398,12391.46"
"-6.62,12413,12406.38"
"-6.62,12428,12421.38"
"-6.65,12443,12436.35"
"-6.67,12458,12451.33"
"-6.66,12473,12466.34"
"-6.66,12488,12481.34"
"-6.68,12503,12496.32"
"-6.68,12518,12511.32"
"-6.66,12533,12526.34"
"-6.66,12548,12541.34"
"-6.67,12563,12556.33"
"-6.66,12578,12571.34"
"-6.67,12593,12586.33"
"-6.66,12608,12601.34"
"-6.65,12623,12616.35"
"-6.67,12638,12631.33"
"-6.68,12653,12646.32"
"-6.65,12668,12661.35"
"-6.65,12683,12676.35"
"-6.67,12698,12691.33"
"-6.68,12713,12706.32"
"-6.67,12728,12721.33"
"-6.67,12743,12736.33"
"-6.68,12758,12751.32"
"-6.67,12773,12766.33"
"-6.67,12788,12781.33"
"-6.67,12803,12796.33"
"-6.68,12818,12811.32"
"-6.67,12833,12826.33"
"-6.67,12848,12841.33"
"-6.68,12863,12856.32"
"-6.68,12878,12871.32"
"-6.67,12893,12886.33"
"-6.67,12908,12901.33"
"-6.68,12923,12916.32"
"-6.67,12938,12931.33"
"-6.67,12953,12946.33"
"-6.67,12968,12961.33"
"-6.68,12983,12976.32"
"-6.67,12998,12991.33"
"-6.67,13013,13006.33"
"-6.67,13028,13021.33"
"-6.67,13043,13036.33"
"-6.67,13058,13051.33"
"-6.67,13073,13066.33"
"-6.68,13088,13081.32"
"-6.67,13103,13096.33"
"-6.67,13118,13111.33"
"-6.68,13133,13126.32"
"-6.68,13148,13141.32"
"-6.67,13163,13156.33"
"-6.67,13178,13171.33"
"-6.68,13193,13186.32"
"-6.67,13208,13201.33"
"-6.67,13223,13216.33"
"-6.67,13238,13231.33"
"-6.67,13253,13246.33"
"-6.67,13268,13261.33"
"-6.67,13283,13276.33"
"-6.67,13298,13291.33"
"-6.67,13313,13306.33"
"-6.67,13328,13321.33"
"-6.67,13343,13336.33"
"-6.67,13358,13351.33"
"-6.67,13373,13366.33"
"-6.67,13388,13381.33"
"-6.67,13403,13396.33"
"-6.67,13418,13411.33"
"-6.67,13433,13426.33"
"-6.67,13448,13441.33"
"-6.67,13463,13456.33"
"-6.67,13478,13471.33"
"-6.67,13493,13486.33"
"-6.67,13508,13501.33"
"-6.67,13523,13516.33"
"-6.67,13538,13531.33"
"-6.67,13553,13546.33"
"-6.67,13568,13561.33"
"-6.67,13583,13576.33"
"-6.67,13598,13591.33"
"-6.67,13613,13606.33"
"-6.67,13628,13621.33"
"-6.67,13643,13636.33"
"-6.67,13658,13651.33"
"-6.67,13673,13666.33"
"-6.67,13688,13681.33"
"-6.67,13703,13696.33"
"-6.67,13718,13711.33"
"-6.67,13733,13726.33"
"-6.67,13748,13741.33"
"-6.67,13763,13756.33"
"-6.67,13778,13771.33"
"-6.67,13793,13786.33"
"-6.67,13808,13801.33"
"-6.67,13823,13816.33"
"-6.67,13838,13831.33"
"-6.67,13853,13846.33"
"-6.67,13868,13861.33"
"-6.67,13883,13876.33"
"-6.67,13898,13891.33"
"-6.67,13913,13906.33"
"-6.67,13928,13921.33"
"-6.67,13943,13936.33"
"-6.67,13958,13951.33"
"-6.67,13973,13966.33"
"-6.67,13988,13981.33"
"-6.67,14003,13996.33"
"-6.67,14018,14011.33"
"-6.67,14033,14026.33"
"-6.67,14048,14041.33"
"-6.67,14063,14056.33"
"-6.67,14078,14071.33"
"-6.67,14093,14086.33"
"-6.67,14108,14101.33"
"-6.67,14123,14116.33"
"-6.67,14138,14131.33"
"-6.67,14153,14146.33"
"-6.67,14168,14161.33"
"-6.67,14183,14176.33"
"-6.67,14198,14191.33"
"-6.67,14213,14206.33"
"-6.67,14228,14221.33"
"-6.67,14243,14236.33"
"-6.67,14258,14251.33"
"-6.67,14273,14266.33"
"-6.67,14288,14281.33"
"-6.67,14303,14296.33"
"-6.67,14318,14311.33"
"-6.67,14333,14326.33"
"-6.67,14348,14341.33"
"-6.67,14363,14356.33"
"-6.67,14378,14371.33"
"-6.67,14393,14386.33"
"-6.67,14408,14401.33"
