"yaw [deg], yaw_time [ms], yaw_crc"
"-828.99,3919,3090.01"
"-828.99,3934,3105.01"
"-828.99,3949,3120.01"
"-828.99,3964,3135.01"
"-828.99,3979,3150.01"
"-828.99,3994,3165.01"
"-828.99,4009,3180.01"
"-828.99,4024,3195.01"
"-828.99,4039,3210.01"
"-828.99,4054,3225.01"
"-828.99,4069,3240.01"
"-828.99,4084,3255.01"
"-828.99,4099,3270.01"
"-828.99,4114,3285.01"
"-828.99,4129,3300.01"
"-828.99,4144,3315.01"
"-828.99,4159,3330.01"
"-828.99,4174,3345.01"
"-828.99,4189,3360.01"
"-828.99,4204,3375.01"
"-828.99,4219,3390.01"
"-828.99,4234,3405.01"
"-828.99,4249,3420.01"
"-828.99,4264,3435.01"
"-828.99,4279,3450.01"
"-828.99,4294,3465.01"
"-828.99,4309,3480.01"
"-828.99,4324,3495.01"
"-828.99,4339,3510.01"
"-828.99,4354,3525.01"
"-828.99,4369,3540.01"
"-828.99,4384,3555.01"
"-828.99,4399,3570.01"
"-828.99,4414,3585.01"
"-828.99,4429,3600.01"
"-828.99,4444,3615.01"
"-828.99,4459,3630.01"
"-828.99,4474,3645.01"
"-828.99,4489,3660.01"
"-828.99,4504,3675.01"
"-828.99,4519,3690.01"
"-828.99,4534,3705.01"
"-828.99,4549,3720.01"
"-828.99,4564,3735.01"
"-828.99,4579,3750.01"
"-828.99,4594,3765.01"
"-828.99,4609,3780.01"
"-828.99,4624,3795.01"
"-828.99,4639,3810.01"
"-828.99,4654,3825.01"
"-828.99,4669,3840.01"
"-828.99,4684,3855.01"
"-828.99,4699,3870.01"
"-828.99,4714,3885.01"
"-828.99,4729,3900.01"
"-828.99,4744,3915.01"
"-828.99,4759,3930.01"
"-828.99,4774,3945.01"
"-828.99,4789,3960.01"
"-828.99,4804,3975.01"
"-828.99,4819,3990.01"
"-828.99,4834,4005.01"
"-828.99,4849,4020.01"
"-828.99,4864,4035.01"
"-828.99,4879,4050.01"
"-828.99,4894,4065.01"
"-828.99,4909,4080.01"
"-828.99,4924,4095.01"
"-828.99,4939,4110.01"
"-828.99,4954,4125.01"
"-828.99,4969,4140.01"
"-828.99,4984,4155.01"
"-828.99,4999,4170.01"
"-828.99,5014,4185.01"
"-828.99,5029,4200.01"
"-828.99,5044,4215.01"
"-828.99,5059,4230.01"
"-828.99,5074,4245.01"
"-828.99,5089,4260.01"
"-828.99,5104,4275.01"
"-828.99,5119,4290.01"
"-828.99,5134,4305.01"
"-828.99,5149,4320.01"
"-828.99,5164,4335.01"
"-828.99,5179,4350.01"
"-828.99,5194,4365.01"
"-828.99,5209,4380.01"
"-828.99,5224,4395.01"
"-828.99,5239,4410.01"
"-828.99,5254,4425.01"
"-828.99,5269,4440.01"
"-828.99,5284,4455.01"
"-828.99,5299,4470.01"
"-828.99,5314,4485.01"
"-828.99,5329,4500.01"
"-828.99,5344,4515.01"
"-828.99,5359,4530.01"
"-828.99,5374,4545.01"
"-828.99,5389,4560.01"
"-828.99,5404,4575.01"
"-828.99,5419,4590.01"
"-828.99,5434,4605.01"
"-828.99,5449,4620.01"
"-828.99,5464,4635.01"
"-828.99,5479,4650.01"
"-828.99,5494,4665.01"
"-828.99,5509,4680.01"
"-828.99,5524,4695.01"
"-828.99,5539,4710.01"
"-828.99,5554,4725.01"
"-828.99,5569,4740.01"
"-828.99,5584,4755.01"
"-828.99,5599,4770.01"
"-828.99,5614,4785.01"
"-828.99,5629,4800.01"
"-828.99,5644,4815.01"
"-828.99,5659,4830.01"
"-828.99,5674,4845.01"
"-828.99,5689,4860.01"
"-828.99,5704,4875.01"
"-828.99,5719,4890.01"
"-828.99,5734,4905.01"
"-828.99,5749,4920.01"
"-828.99,5764,4935.01"
"-828.99,5779,4950.01"
"-828.99,5794,4965.01"
"-828.99,5809,4980.01"
"-828.99,5824,4995.01"
"-828.99,5839,5010.01"
"-828.99,5854,5025.01"
"-828.99,5869,5040.01"
"-828.99,5884,5055.01"
"-828.99,5899,5070.01"
"-828.99,5914,5085.01"
"-828.99,5929,5100.01"
"-828.99,5944,5115.01"
"-828.99,5959,5130.01"
"-828.99,5974,5145.01"
"-828.99,5989,5160.01"
"-828.99,6004,5175.01"
"-828.99,6019,5190.01"
"-828.99,6034,5205.01"
"-828.99,6049,5220.01"
"-828.99,6064,5235.01"
"-828.99,6079,5250.01"
"-828.99,6094,5265.01"
"-828.99,6109,5280.01"
"-828.99,6124,5295.01"
"-828.99,6139,5310.01"
"-828.99,6154,5325.01"
"-828.99,6169,5340.01"
"-828.99,6184,5355.01"
"-828.99,6199,5370.01"
"-828.99,6214,5385.01"
"-828.99,6229,5400.01"
"-828.99,6244,5415.01"
"-828.99,6259,5430.01"
"-828.99,6274,5445.01"
"-828.99,6289,5460.01"
"-828.99,6304,5475.01"
"-828.99,6319,5490.01"
"-828.99,6334,5505.01"
"-828.99,6349,5520.01"
"-828.99,6364,5535.01"
"-828.99,6379,5550.01"
"-828.99,6394,5565.01"
"-828.99,6409,5580.01"
"-828.99,6424,5595.01"
"-828.99,6439,5610.01"
"-828.99,6454,5625.01"
"-828.99,6469,5640.01"
"-828.99,6484,5655.01"
"-828.99,6499,5670.01"
"-828.99,6514,5685.01"
"-828.99,6529,5700.01"
"-828.99,6544,5715.01"
"-828.99,6559,5730.01"
"-828.99,6574,5745.01"
"-828.99,6589,5760.01"
"-828.99,6604,5775.01"
"-828.99,6619,5790.01"
"-828.99,6634,5805.01"
"-828.99,6649,5820.01"
"-828.99,6664,5835.01"
"-828.99,6679,5850.01"
"-828.99,6694,5865.01"
"-828.99,6709,5880.01"
"-828.99,6724,5895.01"
"-828.99,6739,5910.01"
"-828.99,6754,5925.01"
"-828.99,6769,5940.01"
"-828.99,6784,5955.01"
"-828.99,6799,5970.01"
"-828.99,6814,5985.01"
"-828.99,6829,6000.01"
"-828.99,6844,6015.01"
"-828.99,6859,6030.01"
"-828.99,6874,6045.01"
"-828.99,6889,6060.01"
"-828.99,6904,6075.01"
"-828.99,6919,6090.01"
"-828.99,6934,6105.01"
"-828.99,6949,6120.01"
"-828.99,6964,6135.01"
"-828.99,6979,6150.01"
"-828.99,6994,6165.01"
"-828.99,7009,6180.01"
"-828.99,7024,6195.01"
"-828.99,7039,6210.01"
"-828.99,7054,6225.01"
"-828.99,7069,6240.01"
"-828.99,7084,6255.01"
"-828.99,7099,6270.01"
"-828.99,7114,6285.01"
"-828.99,7129,6300.01"
"-828.99,7144,6315.01"
"-828.99,7159,6330.01"
"-828.99,7174,6345.01"
"-828.99,7189,6360.01"
"-828.99,7204,6375.01"
"-828.99,7219,6390.01"
"-828.99,7234,6405.01"
"-828.99,7249,6420.01"
"-828.99,7264,6435.01"
"-828.99,7279,6450.01"
"-828.99,7294,6465.01"
"-828.99,7309,6480.01"
"-828.99,7324,6495.01"
"-828.99,7339,6510.01"
"-828.99,7354,6525.01"
"-828.99,7369,6540.01"
"-828.99,7384,6555.01"
"-828.99,7399,6570.01"
"-828.99,7414,6585.01"
"-828.99,7429,6600.01"
"-828.99,7444,6615.01"
"-828.99,7459,6630.01"
"-828.99,7474,6645.01"
"-828.99,7489,6660.01"
"-828.99,7504,6675.01"
"-828.99,7519,6690.01"
"-828.99,7534,6705.01"
"-828.99,7549,6720.01"
"-828.99,7564,6735.01"
"-828.99,7579,6750.01"
"-828.99,7594,6765.01"
"-828.99,7609,6780.01"
"-828.99,7624,6795.01"
"-828.99,7639,6810.01"
"-828.99,7654,6825.01"
"-828.99,7669,6840.01"
"-828.99,7684,6855.01"
"-828.99,7699,6870.01"
"-828.99,7714,6885.01"
"-828.99,7729,6900.01"
"-828.99,7744,6915.01"
"-828.99,7759,6930.01"
"-828.99,7774,6945.01"
"-828.99,7789,6960.01"
"-828.99,7804,6975.01"
"-828.99,7819,6990.01"
"-828.99,7834,7005.01"
"-828.99,7849,7020.01"
"-828.99,7864,7035.01"
"-828.99,7879,7050.01"
"-828.99,7894,7065.01"
"-828.99,7909,7080.01"
"-828.99,7924,7095.01"
"-828.99,7939,7110.01"
"-828.99,7954,7125.01"
"-828.99,7969,7140.01"
"-828.99,7984,7155.01"
"-828.99,7999,7170.01"
"-828.99,8014,7185.01"
"-828.99,8029,7200.01"
"-828.99,8044,7215.01"
"-828.99,8059,7230.01"
"-828.99,8074,7245.01"
"-828.99,8089,7260.01"
"-828.99,8104,7275.01"
"-828.99,8119,7290.01"
"-828.99,8134,7305.01"
"-828.99,8149,7320.01"
"-828.99,8164,7335.01"
"-828.99,8179,7350.01"
"-828.99,8194,7365.01"
"-828.99,8209,7380.01"
"-828.99,8224,7395.01"
"-828.99,8239,7410.01"
"-828.99,8254,7425.01"
"-828.99,8269,7440.01"
"-828.99,8284,7455.01"
"-828.99,8299,7470.01"
"-828.99,8314,7485.01"
"-828.99,8329,7500.01"
"-828.99,8344,7515.01"
"-828.99,8359,7530.01"
"-828.99,8374,7545.01"
"-828.99,8389,7560.01"
"-828.99,8404,7575.01"
"-828.99,8419,7590.01"
"-828.99,8434,7605.01"
"-828.99,8449,7620.01"
"-828.99,8464,7635.01"
"-828.99,8479,7650.01"
"-828.99,8494,7665.01"
"-828.99,8509,7680.01"
"-828.99,8524,7695.01"
"-828.99,8539,7710.01"
"-828.99,8554,7725.01"
"-828.99,8569,7740.01"
"-828.99,8584,7755.01"
"-828.99,8599,7770.01"
"-828.99,8614,7785.01"
"-828.99,8629,7800.01"
"-828.99,8644,7815.01"
"-828.99,8659,7830.01"
"-828.99,8674,7845.01"
"-828.99,8689,7860.01"
"-828.99,8704,7875.01"
"-828.99,8719,7890.01"
"-828.99,8734,7905.01"
"-828.99,8749,7920.01"
"-828.99,8764,7935.01"
"-828.99,8779,7950.01"
"-828.99,8794,7965.01"
"-828.99,8809,7980.01"
"-828.99,8824,7995.01"
"-828.99,8839,8010.01"
"-828.99,8854,8025.01"
"-828.99,8869,8040.01"
"-828.99,8884,8055.01"
"-828.99,8899,8070.01"
"-828.99,8914,8085.01"
"-828.99,8929,8100.01"
"-828.99,8944,8115.01"
"-828.99,8959,8130.01"
"-828.99,8974,8145.01"
"-828.99,8989,8160.01"
"-828.99,9004,8175.01"
"-828.99,9019,8190.01"
"-828.99,9034,8205.01"
"-828.99,9049,8220.01"
"-828.99,9064,8235.01"
"-828.99,9079,8250.01"
"-828.99,9094,8265.01"
"-828.99,9109,8280.01"
"-828.99,9124,8295.01"
"-828.99,9139,8310.01"
"-828.99,9154,8325.01"
"-828.99,9169,8340.01"
"-828.99,9184,8355.01"
"-828.99,9199,8370.01"
"-828.99,9214,8385.01"
"-828.99,9229,8400.01"
"-828.99,9244,8415.01"
"-828.99,9259,8430.01"
"-828.99,9274,8445.01"
"-828.99,9289,8460.01"
"-828.99,9304,8475.01"
"-828.99,9319,8490.01"
"-828.99,9334,8505.01"
"-828.99,9349,8520.01"
"-828.99,9364,8535.01"
"-828.99,9379,8550.01"
"-828.99,9394,8565.01"
"-828.99,9409,8580.01"
"-828.99,9424,8595.01"
"-828.99,9439,8610.01"
"-828.99,9454,8625.01"
"-828.99,9469,8640.01"
"-828.99,9484,8655.01"
"-828.99,9499,8670.01"
"-828.99,9514,8685.01"
"-828.99,9529,8700.01"
"-828.99,9544,8715.01"
"-828.99,9559,8730.01"
"-828.99,9574,8745.01"
"-828.99,9589,8760.01"
"-828.99,9604,8775.01"
"-828.99,9619,8790.01"
"-828.99,9634,8805.01"
"-828.99,9649,8820.01"
"-828.99,9664,8835.01"
"-828.99,9679,8850.01"
"-828.99,9694,8865.01"
"-828.99,9709,8880.01"
"-828.99,9724,8895.01"
"-828.99,9739,8910.01"
"-828.99,9754,8925.01"
"-828.99,9769,8940.01"
"-828.99,9784,8955.01"
"-828.99,9799,8970.01"
"-828.99,9814,8985.01"
"-828.99,9829,9000.01"
"-828.99,9844,9015.01"
"-828.99,9859,9030.01"
"-828.99,9874,9045.01"
"-828.99,9889,9060.01"
"-828.99,9904,9075.01"
"-828.99,9919,9090.01"
"-828.99,9934,9105.01"
"-828.99,9949,9120.01"
"-828.99,9964,9135.01"
"-828.99,9979,9150.01"
"-828.99,9994,9165.01"
"-828.99,10009,9180.01"
"-828.99,10024,9195.01"
"-828.99,10039,9210.01"
"-828.99,10054,9225.01"
"-828.99,10069,9240.01"
"-828.99,10084,9255.01"
"-828.99,10099,9270.01"
"-828.99,10114,9285.01"
"-828.99,10129,9300.01"
"-828.99,10144,9315.01"
"-828.99,10159,9330.01"
"-828.99,10174,9345.01"
"-828.99,10189,9360.01"
"-828.99,10204,9375.01"
"-828.99,10219,9390.01"
"-828.99,10234,9405.01"
"-828.99,10249,9420.01"
"-828.99,10264,9435.01"
"-828.99,10279,9450.01"
"-828.99,10294,9465.01"
"-828.99,10309,9480.01"
"-828.99,10324,9495.01"
"-828.99,10339,9510.01"
"-828.99,10354,9525.01"
"-828.99,10369,9540.01"
"-828.99,10384,9555.01"
"-828.99,10399,9570.01"
"-828.99,10414,9585.01"
"-828.99,10429,9600.01"
"-828.99,10444,9615.01"
"-828.99,10459,9630.01"
"-828.99,10474,9645.01"
"-828.99,10489,9660.01"
"-828.99,10504,9675.01"
"-828.99,10519,9690.01"
"-828.99,10534,9705.01"
"-828.99,10549,9720.01"
"-828.99,10564,9735.01"
"-828.99,10579,9750.01"
"-828.99,10594,9765.01"
"-828.99,10609,9780.01"
"-828.99,10624,9795.01"
"-828.99,10639,9810.01"
"-828.99,10654,9825.01"
"-828.99,10669,9840.01"
"-828.99,10684,9855.01"
"-828.99,10699,9870.01"
"-828.99,10714,9885.01"
"-828.99,10729,9900.01"
"-828.99,10744,9915.01"
"-828.99,10759,9930.01"
"-828.99,10774,9945.01"
"-828.99,10789,9960.01"
"-828.99,10804,9975.01"
"-828.99,10819,9990.01"
"-828.99,10834,10005.01"
"-828.99,10849,10020.01"
"-828.99,10864,10035.01"
"-828.99,10879,10050.01"
"-828.99,10894,10065.01"
"-828.99,10909,10080.01"
"-828.99,10924,10095.01"
"-828.99,10939,10110.01"
"-828.99,10954,10125.01"
"-828.99,10969,10140.01"
"-828.99,10984,10155.01"
"-828.99,10999,10170.01"
"-828.99,11014,10185.01"
"-828.99,11029,10200.01"
"-828.99,11044,10215.01"
"-828.99,11059,10230.01"
"-828.99,11074,10245.01"
"-828.99,11089,10260.01"
"-828.99,11104,10275.01"
"-828.99,11119,10290.01"
"-828.99,11134,10305.01"
"-828.99,11149,10320.01"
"-828.99,11164,10335.01"
"-828.99,11179,10350.01"
"-828.99,11194,10365.01"
"-828.99,11209,10380.01"
"-828.99,11224,10395.01"
"-828.99,11239,10410.01"
"-828.99,11254,10425.01"
"-828.99,11269,10440.01"
"-828.99,11284,10455.01"
"-828.99,11299,10470.01"
""
