"pitch [deg], pitch_time [ms] pitch_crc"
"-6.38,2394,2387.62"
"-6.38,2409,2402.62"
"-6.38,2424,2417.62"
"-6.38,2439,2432.62"
"-6.38,2454,2447.62"
"-6.38,2469,2462.62"
"-6.38,2484,2477.62"
"-6.38,2499,2492.62"
"-6.38,2514,2507.62"
"-6.38,2529,2522.62"
"-6.38,2544,2537.62"
"-6.38,2559,2552.62"
"-6.38,2574,2567.62"
"-6.38,2589,2582.62"
"-6.38,2604,2597.62"
"-6.38,2619,2612.62"
"-6.38,2634,2627.62"
"-6.38,2649,2642.62"
"-6.38,2664,2657.62"
"-6.38,2679,2672.62"
"-6.38,2694,2687.62"
"-6.38,2709,2702.62"
"-6.38,2724,2717.62"
"-6.38,2739,2732.62"
"-6.38,2754,2747.62"
"-6.38,2769,2762.62"
"-6.38,2784,2777.62"
"-6.38,2799,2792.62"
"-6.38,2814,2807.62"
"-6.38,2829,2822.62"
"-6.38,2844,2837.62"
"-6.38,2859,2852.62"
"-6.38,2874,2867.62"
"-6.38,2889,2882.62"
"-6.38,2904,2897.62"
"-6.38,2919,2912.62"
"-6.38,2934,2927.62"
"-6.38,2949,2942.62"
"-6.38,2964,2957.62"
"-6.38,2979,2972.62"
"-6.38,2994,2987.62"
"-6.38,3009,3002.62"
"-6.38,3024,3017.62"
"-6.38,3039,3032.62"
"-6.38,3054,3047.62"
"-6.38,3069,3062.62"
"-6.38,3084,3077.62"
"-6.38,3099,3092.62"
"-6.38,3114,3107.62"
"-6.38,3129,3122.62"
"-6.38,3144,3137.62"
"-6.38,3159,3152.62"
"-6.38,3174,3167.62"
"-6.38,3189,3182.62"
"-6.38,3204,3197.62"
"-6.38,3219,3212.62"
"-6.38,3234,3227.62"
"-6.38,3249,3242.62"
"-6.38,3264,3257.62"
"-6.38,3279,3272.62"
"-6.38,3294,3287.62"
"-6.38,3309,3302.62"
"-6.38,3324,3317.62"
"-6.38,3339,3332.62"
"-6.38,3354,3347.62"
"-6.38,3369,3362.62"
"-6.38,3384,3377.62"
"-6.38,3399,3392.62"
"-6.38,3414,3407.62"
"-6.38,3429,3422.62"
"-6.38,3444,3437.62"
"-6.38,3459,3452.62"
"-6.38,3474,3467.62"
"-6.38,3489,3482.62"
"-6.38,3504,3497.62"
"-6.38,3519,3512.62"
"-6.38,3534,3527.62"
"-6.38,3549,3542.62"
"-6.38,3564,3557.62"
"-6.38,3579,3572.62"
"-6.38,3594,3587.62"
"-6.38,3609,3602.62"
"-6.38,3624,3617.62"
"-6.38,3639,3632.62"
"-6.38,3654,3647.62"
"-6.38,3669,3662.62"
"-6.38,3684,3677.62"
"-6.38,3699,3692.62"
"-6.38,3714,3707.62"
"-6.38,3729,3722.62"
"-6.38,3744,3737.62"
"-6.38,3759,3752.62"
"-6.38,3774,3767.62"
"-6.38,3789,3782.62"
"-6.38,3804,3797.62"
"-6.38,3819,3812.62"
"-6.38,3834,3827.62"
"-6.38,3849,3842.62"
"-6.38,3864,3857.62"
"-6.38,3879,3872.62"
"-6.38,3894,3887.62"
"-6.38,3909,3902.62"
"-6.38,3924,3917.62"
"-6.38,3939,3932.62"
"-6.38,3954,3947.62"
"-6.38,3969,3962.62"
"-6.38,3984,3977.62"
"-6.38,3999,3992.62"
"-6.38,4014,4007.62"
"-6.38,4029,4022.62"
"-6.38,4044,4037.62"
"-6.38,4059,4052.62"
"-6.38,4074,4067.62"
"-6.38,4089,4082.62"
"-6.38,4104,4097.62"
"-6.38,4119,4112.62"
"-6.38,4134,4127.62"
"-6.38,4149,4142.62"
"-6.38,4164,4157.62"
"-6.38,4179,4172.62"
"-6.38,4194,4187.62"
"-6.38,4209,4202.62"
"-6.38,4224,4217.62"
"-6.38,4239,4232.62"
"-6.38,4254,4247.62"
"-6.38,4269,4262.62"
"-6.38,4284,4277.62"
"-6.38,4299,4292.62"
"-6.38,4314,4307.62"
"-6.38,4329,4322.62"
"-6.38,4344,4337.62"
"-6.38,4359,4352.62"
"-6.38,4374,4367.62"
"-6.38,4389,4382.62"
"-6.38,4404,4397.62"
"-6.38,4419,4412.62"
"-6.38,4434,4427.62"
"-6.38,4449,4442.62"
"-6.38,4464,4457.62"
"-6.38,4479,4472.62"
"-6.38,4494,4487.62"
"-6.38,4509,4502.62"
"-6.38,4524,4517.62"
"-6.38,4539,4532.62"
"-6.38,4554,4547.62"
"-6.38,4569,4562.62"
"-6.38,4584,4577.62"
"-6.38,4599,4592.62"
"-6.38,4614,4607.62"
"-6.38,4629,4622.62"
"-6.38,4644,4637.62"
"-6.38,4659,4652.62"
"-6.38,4674,4667.62"
"-6.38,4689,4682.62"
"-6.38,4704,4697.62"
"-6.38,4719,4712.62"
"-6.38,4734,4727.62"
"-6.38,4749,4742.62"
"-6.38,4764,4757.62"
"-6.38,4779,4772.62"
"-6.38,4794,4787.62"
"-6.38,4809,4802.62"
"-6.38,4824,4817.62"
"-6.38,4839,4832.62"
"-6.38,4854,4847.62"
"-6.38,4869,4862.62"
"-6.38,4884,4877.62"
"-6.38,4899,4892.62"
"-6.38,4914,4907.62"
"-6.38,4929,4922.62"
"-6.38,4944,4937.62"
"-6.38,4959,4952.62"
"-6.38,4974,4967.62"
"-6.38,4989,4982.62"
"-6.38,5004,4997.62"
"-6.38,5019,5012.62"
"-6.38,5034,5027.62"
"-6.38,5049,5042.62"
"-6.38,5064,5057.62"
"-6.38,5079,5072.62"
"-6.38,5094,5087.62"
"-6.38,5109,5102.62"
"-6.38,5124,5117.62"
"-6.38,5139,5132.62"
"-6.38,5154,5147.62"
"-6.38,5169,5162.62"
"-6.38,5184,5177.62"
"-6.38,5199,5192.62"
"-6.38,5214,5207.62"
"-6.38,5229,5222.62"
"-6.38,5244,5237.62"
"-6.38,5259,5252.62"
"-6.38,5274,5267.62"
"-6.38,5289,5282.62"
"-6.38,5304,5297.62"
"-6.38,5319,5312.62"
"-6.38,5334,5327.62"
"-6.38,5349,5342.62"
"-6.38,5364,5357.62"
"-6.38,5379,5372.62"
"-6.38,5394,5387.62"
"-6.38,5409,5402.62"
"-6.38,5424,5417.62"
"-6.38,5439,5432.62"
"-6.38,5454,5447.62"
"-6.38,5469,5462.62"
"-6.38,5484,5477.62"
"-6.38,5499,5492.62"
"-6.38,5514,5507.62"
"-6.38,5529,5522.62"
"-6.38,5544,5537.62"
"-6.38,5559,5552.62"
"-6.38,5574,5567.62"
"-6.38,5589,5582.62"
"-6.38,5604,5597.62"
"-6.38,5619,5612.62"
"-6.38,5634,5627.62"
"-6.38,5649,5642.62"
"-6.38,5664,5657.62"
"-6.38,5679,5672.62"
"-6.38,5694,5687.62"
"-6.38,5709,5702.62"
"-6.38,5724,5717.62"
"-6.38,5739,5732.62"
"-6.38,5754,5747.62"
"-6.38,5769,5762.62"
"-6.38,5784,5777.62"
"-6.38,5799,5792.62"
"-6.38,5814,5807.62"
"-6.38,5829,5822.62"
"-6.38,5844,5837.62"
"-6.38,5859,5852.62"
"-6.38,5874,5867.62"
"-6.38,5889,5882.62"
"-6.38,5904,5897.62"
"-6.38,5919,5912.62"
"-6.38,5934,5927.62"
"-6.38,5949,5942.62"
"-6.38,5964,5957.62"
"-6.38,5979,5972.62"
"-6.38,5994,5987.62"
"-6.38,6009,6002.62"
"-6.38,6024,6017.62"
"-6.38,6039,6032.62"
"-6.38,6054,6047.62"
"-6.38,6069,6062.62"
"-6.38,6084,6077.62"
"-6.38,6099,6092.62"
"-6.38,6114,6107.62"
"-6.38,6129,6122.62"
"-6.38,6144,6137.62"
"-6.38,6159,6152.62"
"-6.38,6174,6167.62"
"-6.38,6189,6182.62"
"-6.38,6204,6197.62"
"-6.38,6219,6212.62"
"-6.38,6234,6227.62"
"-6.38,6249,6242.62"
"-6.38,6264,6257.62"
"-6.38,6279,6272.62"
"-6.38,6294,6287.62"
"-6.38,6309,6302.62"
"-6.38,6324,6317.62"
"-6.38,6339,6332.62"
"-6.38,6354,6347.62"
"-6.38,6369,6362.62"
"-6.38,6384,6377.62"
"-6.38,6399,6392.62"
"-6.38,6414,6407.62"
"-6.38,6429,6422.62"
"-6.38,6444,6437.62"
"-6.38,6459,6452.62"
"-6.38,6474,6467.62"
"-6.38,6489,6482.62"
"-6.38,6504,6497.62"
"-6.38,6519,6512.62"
"-6.38,6534,6527.62"
"-6.38,6549,6542.62"
"-6.38,6564,6557.62"
"-6.38,6579,6572.62"
"-6.38,6594,6587.62"
"-6.38,6609,6602.62"
"-6.38,6624,6617.62"
"-6.38,6639,6632.62"
"-6.38,6654,6647.62"
"-6.38,6669,6662.62"
"-6.38,6684,6677.62"
"-6.38,6699,6692.62"
"-6.38,6714,6707.62"
"-6.38,6729,6722.62"
"-6.38,6744,6737.62"
"-6.38,6759,6752.62"
"-6.38,6774,6767.62"
"-6.38,6789,6782.62"
"-6.38,6804,6797.62"
"-6.38,6819,6812.62"
"-6.38,6834,6827.62"
"-6.38,6849,6842.62"
"-6.38,6864,6857.62"
"-6.38,6879,6872.62"
"-6.38,6894,6887.62"
"-6.38,6909,6902.62"
"-6.38,6924,6917.62"
"-6.38,6939,6932.62"
"-6.38,6954,6947.62"
"-6.38,6969,6962.62"
"-6.38,6984,6977.62"
"-6.38,6999,6992.62"
"-6.38,7014,7007.62"
"-6.38,7029,7022.62"
"-6.38,7044,7037.62"
"-6.38,7059,7052.62"
"-6.38,7074,7067.62"
"-6.38,7089,7082.62"
"-6.38,7104,7097.62"
"-6.38,7119,7112.62"
"-6.38,7134,7127.62"
"-6.38,7149,7142.62"
"-6.38,7164,7157.62"
"-6.38,7179,7172.62"
"-6.38,.62"
"-6.38,7209,7202.62"
"-6.38,7224,7217.62"
"-6.38,7239,7232.62"
"-6.38,7254,7247.62"
"-6.38,7269,7262.62"
"-6.38,7284,7277.62"
"-6.38,-6.38,7314,7307.62"
"-6.38,7329,7322.62"
"-6.38,7344,7337.62"
"-6.38,7359,7352.62"
"-6.38,7374,7367.62"
"-6.38,7389,7382.62"
"-6.38,7404,7397.62"
"-6.38,7419,7412.62"
"-6.38,7434,7427.62"
"-6.38,7449,7442.62"
"-6.38,7464,7457.62"
"-6.38,7479,7472.62"
"-6.38,7494,7487.62"
"-6.38,7509,7502.62"
"-6.38,7524,7517.62"
"-6.38,7539,7532.62"
"-6.38,7554,7547.62"
"-6.38,7569,7562.62"
"-6.38,7584,7577.62"
"-6.38,7599,7592.62"
"-6.38,7614,7607.62"
"-6.38,7629,7622.62"
"-6.38,7644,7637.62"
"-6.38,7659,7652.62"
"-6.38,7674,7667.62"
"-6.38,7689,7682.62"
"-6.38,7704,7697.62"
"-6.38,7719,7712.62"
"-6.38,7734,7727.62"
"-6.38,7749,7742.62"
"-6.38,7764,7757.62"
"-6.38,7779,7772.62"
"-6.38,7794,7787.62"
"-6.38,7809,7802.62"
"-6.38,7824,7817.62"
"-6.38,7839,7832.62"
"-6.38,7854,7847.62"
"-6.38,7869,7862.62"
"-6.38,7884,7877.62"
"-6.38,7899,7892.62"
"-6.38,7914,7907.62"
"-6.38,7929,7922.62"
"-6.38,7944,7937.62"
"-6.38,7959,7952.62"
"-6.38,7974,7967.62"
"-6.38,7989,7982.62"
"-6.38,8004,7997.62"
"-6.38,8019,8012.62"
"-6.38,8034,8027.62"
"-6.38,8049,8042.62"
"-6.38,8064,8057.62"
"-6.38,8079,8072.62"
"-6.38,8094,8087.62"
"-6.38,8109,8102.62"
"-6.38,8124,8117.62"
"-6.38,8139,8132.62"
"-6.38,8154,8147.62"
"-6.38,8169,8162.62"
"-6.38,8184,8177.62"
"-6.38,8199,8192.62"
"-6.38,8214,8207.62"
"-6.38,8229,8222.62"
"-6.38,8244,8237.62"
"-6.38,8259,8252.62"
"-6.38,8274,8267.62"
"-6.38,8289,8282.62"
"-6.38,8304,8297.62"
"-6.38,8319,8312.62"
"-6.38,8334,8327.62"
"-6.38,8349,8342.62"
"-6.38,8364,8357.62"
"-6.38,8379,8372.62"
"-6.38,8394,8387.62"
"-6.38,8409,8402.62"
"-6.38,8424,8417.62"
"-6.38,8439,8432.62"
"-6.38,8454,8447.62"
"-6.38,8469,8462.62"
"-6.38,8484,8477.62"
"-6.38,8499,8492.62"
"-6.38,8514,8507.62"
"-6.38,8529,8522.62"
"-6.38,8544,8537.62"
"-6.38,8559,8552.62"
"-6.38,8574,8567.62"
"-6.38,8589,8582.62"
"-6.38,8604,8597.62"
"-6.38,8619,8612.62"
"-6.38,8634,8627.62"
"-6.38,8649,8642.62"
"-6.38,8664,8657.62"
"-6.38,8679,8672.62"
"-6.38,8694,8687.62"
"-6.38,8709,8702.62"
"-6.38,8724,8717.62"
"-6.38,8739,8732.62"
"-6.38,8754,8747.62"
"-6.38,8769,8762.62"
"-6.38,8784,8777.62"
"-6.38,8799,8792.62"
"-6.38,8814,8807.62"
"-6.38,8829,8822.62"
"-6.38,8844,8837.62"
"-6.38,8859,8852.62"
"-6.38,8874,8867.62"
"-6.38,8889,8882.62"
"-6.38,8904,8897.62"
"-6.38,8919,8912.62"
"-6.38,8934,8927.62"
"-6.38,8949,8942.62"
"-6.38,8964,8957.62"
"-6.38,8979,8972.62"
"-6.38,8994,8987.62"
"-6.38,9009,9002.62"
"-6.38,9024,9017.62"
"-6.38,9039,9032.62"
"-6.38,9054,9047.62"
"-6.38,9069,9062.62"
"-6.38,9084,9077.62"
"-6.38,9099,9092.62"
"-6.38,9114,9107.62"
"-6.38,9129,9122.62"
"-6.38,9144,9137.62"
"-6.38,9159,9152.62"
"-6.38,9174,9167.62"
"-6.38,9189,9182.62"
"-6.38,9204,9197.62"
"-6.38,9219,9212.62"
"-6.38,9234,9227.62"
"-6.38,9249,9242.62"
"-6.38,9264,9257.62"
"-6.38,9279,9272.62"
"-6.38,9294,9287.62"
"-6.38,9309,9302.62"
"-6.38,9324,9317.62"
"-6.38,9339,9332.62"
"-6.38,9354,9347.62"
"-6.38,9369,9362.62"
"-6.38,9384,9377.62"
"-6.38,9399,9392.62"
"-6.38,9414,9407.62"
"-6.38,9429,9422.62"
"-6.38,9444,9437.62"
"-6.38,9459,9452.62"
"-6.38,9474,9467.62"
"-6.38,9489,9482.62"
"-6.38,9504,9497.62"
"-6.38,9519,9512.62"
"-6.38,9534,9527.62"
"-6.38,9549,9542.62"
"-6.38,9564,9557.62"
"-6.38,9579,9572.62"
"-6.38,9594,9587.62"
"-6.38,9609,9602.62"
"-6.38,9624,9617.62"
"-6.38,9639,9632.62"
"-6.38,9654,9647.62"
"-6.38,9669,9662.62"
"-6.38,9684,9677.62"
"-6.38,9699,9692.62"
"-6.38,9714,9707.62"
"-6.38,9729,9722.62"
"-6.38,9744,9737.62"
"-6.38,9759,9752.62"
"-6.38,9774,9767.62"
"-6.38,9789,9782.62"
"-6.38,9804,9797.62"
"-6.38,9819,9812.62"
"-6.38,9834,9827.62"
"-6.38,9849,9842.62"
"-6.38,9864,9857.62"
"-6.38,9879,9872.62"
"-6.38,9894,9887.62"
"-6.38,9909,9902.62"
"-6.38,9924,9917.62"
"-6.38,9939,9932.62"
"-6.38,9954,9947.62"
"-6.38,9969,9962.62"
"-6.38,9984,9977.62"
"-6.38,9999,9992.62"
"-6.38,10014,10007.62"
"-6.38,10029,10022.62"
"-6.38,10044,10037.62"
"-6.38,10059,10052.62"
"-6.38,10074,10067.62"
"-6.38,10089,10082.62"
"-6.38,10104,10097.62"
"-6.38,10119,10112.62"
"-6.38,10134,10127.62"
"-6.38,10149,10142.62"
"-6.38,10164,10157.62"
"-6.38,10179,10172.62"
"-6.38,10194,10187.62"
"-6.38,10209,10202.62"
"-6.38,10224,10217.62"
"-6.38,10239,10232.62"
"-6.38,10254,10247.62"
"-6.38,10269,10262.62"
"-6.38,10284,10277.62"
"-6.38,10299,10292.62"
"-6.38,10314,10307.62"
"-6.38,10329,10322.62"
"-6.38,10344,10337.62"
"-6.38,10359,10352.62"
"-6.38,10374,10367.62"
"-6.38,10389,10382.62"
"-6.38,10404,10397.62"
"-6.38,10419,10412.62"
"-6.38,10434,10427.62"
"-6.38,10449,10442.62"
"-6.38,10464,10457.62"
"-6.38,10479,10472.62"
"-6.38,10494,10487.62"
"-6.38,10509,10502.62"
"-6.38,10524,10517.62"
"-6.38,10539,10532.62"
"-6.38,10554,10547.62"
"-6.38,10569,10562.62"
"-6.38,10584,10577.62"
"-6.38,10599,10592.62"
"-6.38,10614,10607.62"
"-6.38,10629,10622.62"
"-6.38,10644,10637.62"
"-6.38,10659,10652.62"
"-6.38,10674,10667.62"
"-6.38,10689,10682.62"
"-6.38,10704,10697.62"
"-6.38,10719,10712.62"
"-6.38,10734,10727.62"
"-6.38,10749,10742.62"
"-6.38,10764,10757.62"
"-6.38,10779,10772.62"
"-6.38,10794,10787.62"
"-6.38,10809,10802.62"
"-6.38,10824,10817.62"
"-6.38,10839,10832.62"
"-6.38,10854,10847.62"
"-6.38,10869,10862.62"
"-6.38,10884,10877.62"
"-6.38,10899,10892.62"
"-6.38,10914,10907.62"
"-6.38,10929,10922.62"
"-6.38,10944,10937.62"
"-6.38,10959,10952.62"
"-6.38,10974,10967.62"
"-6.38,10989,10982.62"
"-6.38,11004,10997.62"
"-6.38,11019,11012.62"
"-6.38,11034,11027.62"
"-6.38,11049,11042.62"
"-6.38,11064,11057.62"
"-6.38,11079,11072.62"
"-6.38,11094,11087.62"
"-6.38,11109,11102.62"
"-6.38,11124,11117.62"
"-6.38,11139,11132.62"
"-6.38,11154,11147.62"
"-6.38,11169,11162.62"
"-6.38,11184,11177.62"
"-6.38,11199,11192.62"
"-6.38,11214,11207.62"
"-6.38,11229,11222.62"
"-6.38,11244,11237.62"
"-6.38,11259,11252.62"
""
