"yaw [deg], yaw_time [ms], yaw_crc"
"-0.67,2090,2089.33"
"0.99,2105,2105.99"
"-0.84,2120,2119.16"
"0.28,2135,2135.28"
"0.41,2150,2150.41"
"-0.90,2165,2164.10"
"0.97,2180,2180.97"
"-0.56,2195,2194.44"
"-0.11,2210,2209.89"
"0.73,2225,2225.73"
"-1.00,2240,2239.00"
"0.79,2255,2255.79"
"-0.20,2270,2269.80"
"-0.49,2285,2284.51"
"0.94,2300,2300.94"
"-0.94,2315,2314.06"
"0.49,2330,2330.49"
"0.20,2345,2345.20"
"-0.79,2360,2359.21"
"1.00,2375,2376.00"
"-0.73,2390,2389.27"
"0.11,2405,2405.11"
"0.56,2420,2420.56"
"-0.96,2435,2434.04"
"0.90,2450,2450.90"
"-0.41,2465,2464.59"
"-0.28,2480,2479.72"
"0.84,2495,2495.84"
"-0.99,2510,2509.01"
"0.67,2525,2525.67"
"-0.02,2540,2539.98"
"-0.63,2555,2554.37"
"0.98,2570,2570.98"
"-0.86,2585,2584.14"
"0.33,2600,2600.33"
"0.37,2615,2615.37"
"-0.88,2630,2629.12"
"0.98,2645,2645.98"
"-0.60,2660,2659.40"
"-0.07,2675,2674.93"
"0.70,2690,2690.70"
"-1.00,2705,2704.00"
"0.81,2720,2720.81"
"-0.24,2735,2734.76"
"-0.45,2750,2749.55"
"0.92,2765,2765.92"
"-0.95,2780,2779.05"
"0.53,2795,2795.53"
"0.15,2810,2810.15"
"-0.76,2825,2824.24"
"1.00,2840,2841.00"
"-0.76,2855,2854.24"
"0.15,2870,2870.15"
"0.53,2885,2885.53"
"-0.95,2900,2899.05"
"0.92,2915,2915.92"
"-0.45,2930,2929.55"
"-0.24,2945,2944.76"
"0.81,2960,2960.81"
"-1.00,2975,2974.00"
"0.70,2990,2990.70"
"-0.07,3005,3004.93"
"-0.60,3020,3019.40"
"0.98,3035,3035.98"
"-0.88,3050,3049.12"
"0.37,3065,3065.37"
"0.33,3080,3080.33"
"-0.86,3095,3094.14"
"0.98,3110,3110.98"
"-0.63,3125,3124.37"
"-0.02,3140,3139.98"
"0.67,3155,3155.67"
"-0.99,3170,3169.01"
"0.84,3185,3185.84"
"-0.28,3200,3199.72"
"-0.41,3215,3214.59"
"0.90,3230,3230.90"
"-0.97,3245,3244.03"
"0.56,3260,3260.56"
"0.11,3275,3275.11"
"-0.73,3290,3289.27"
"1.00,3305,3306.00"
"-0.79,3320,3319.21"
"0.20,3335,3335.20"
"0.49,3350,3350.49"
"-0.94,3365,3364.06"
"0.94,3380,3380.94"
"-0.49,3395,3394.51"
"-0.20,3410,3409.80"
"0.79,3425,3425.79"
"-1.00,3440,3439.00"
"0.73,3455,3455.73"
"-0.11,3470,3469.89"
"-0.56,3485,3484.44"
"0.96,3500,3500.96"
"-0.90,3515,3514.10"
"0.41,3530,3530.41"
"0.28,3545,3545.28"
"-0.84,3560,3559.16"
"0.99,3575,3575.99"
"-0.67,3590,3589.33"
"0.02,3605,3605.02"
"0.63,3620,3620.63"
"-0.98,3635,3634.02"
"0.86,3650,3650.86"
"-0.33,3665,3664.67"
"-0.37,3680,3679.63"
"0.88,3695,3695.88"
"-0.98,3710,3709.02"
"0.60,3725,3725.60"
"0.07,3740,3740.07"
"-0.70,3755,3754.30"
"1.00,3770,3771.00"
"-0.81,3785,3784.19"
"0.24,3800,3800.24"
"0.45,3815,3815.45"
"-0.92,3830,3829.08"
"0.95,3845,3845.95"
"-0.53,3860,3859.47"
"-0.15,3875,3874.85"
"0.76,3890,3890.76"
"-1.00,3905,3904.00"
"0.76,3920,3920.76"
"-0.15,3935,3934.85"
"-0.53,3950,3949.47"
"0.95,3965,3965.95"
"-0.92,3980,3979.08"
"0.45,3995,3995.45"
"0.24,4010,4010.24"
"-0.81,4025,4024.19"
"1.00,4040,4041.00"
"-0.70,4055,4054.30"
"0.07,4070,4070.07"
"0.60,4085,4085.60"
"-0.98,4100,4099.02"
"0.88,4115,4115.88"
"-0.37,4130,4129.63"
"-0.33,4145,4144.67"
"0.86,4160,4160.86"
"-0.98,4175,4174.02"
"0.63,4190,4190.63"
"0.02,4205,4205.02"
"-0.67,4220,4219.33"
"0.99,4235,4235.99"
"-0.84,4250,4249.16"
"0.28,4265,4265.28"
"0.41,4280,4280.41"
"-0.90,4295,4294.10"
"0.97,4310,4310.96"
"-0.56,4325,4324.44"
"-0.11,4340,4339.89"
"0.73,4355,4355.73"
"-1.00,4370,4369.00"
"0.79,4385,4385.79"
"-0.20,4400,4399.80"
"-0.49,4415,4414.51"
"0.94,4430,4430.94"
"-0.94,4445,4444.06"
"0.49,4460,4460.49"
"0.20,4475,4475.20"
"-0.79,4490,4489.21"
"1.00,4505,4506.00"
"-0.73,4520,4519.27"
"0.11,4535,4535.11"
"0.56,4550,4550.56"
"-0.96,4565,4564.04"
"0.90,4580,4580.90"
"-0.41,4595,4594.59"
"-0.28,4610,4609.72"
"0.84,4625,4625.84"
"-0.99,4640,4639.01"
"0.67,4655,4655.67"
"-0.02,4670,4669.98"
"-0.63,4685,4684.37"
"0.98,4700,4700.98"
"-0.86,4715,4714.14"
"0.33,4730,4730.33"
"0.37,4745,4745.37"
"-0.88,4760,4759.12"
"0.98,4775,4775.98"
"-0.60,4790,4789.40"
"-0.07,4805,4804.93"
"0.70,4820,4820.70"
"-1.00,4835,4834.00"
"0.81,4850,4850.81"
"-0.24,4865,4864.76"
"-0.45,4880,4879.55"
"0.92,4895,4895.92"
"-0.95,4910,4909.05"
"0.53,4925,4925.53"
"0.15,4940,4940.15"
"-0.76,4955,4954.24"
"1.00,4970,4971.00"
"-0.76,4985,4984.24"
"0.15,5000,5000.15"
"0.52,5015,5015.52"
"-0.95,5030,5029.05"
"0.92,5045,5045.92"
"-0.45,5060,5059.55"
"-0.24,5075,5074.76"
"0.81,5090,5090.81"
"-1.00,5105,5104.00"
"0.70,5120,5120.70"
"-0.07,5135,5134.93"
"-0.60,5150,5149.40"
"0.98,5165,5165.98"
"-0.88,5180,5179.12"
"0.37,5195,5195.37"
"0.33,5210,5210.33"
"-0.86,5225,5224.14"
"0.98,5240,5240.98"
"-0.63,5255,5254.37"
"-0.02,5270,5269.98"
"0.67,5285,5285.67"
"-0.99,5300,5299.01"
"0.84,5315,5315.84"
"-0.28,5330,5329.72"
"-0.41,5345,5344.59"
"0.90,5360,5360.90"
"-0.97,5375,5374.04"
"0.56,5390,5390.56"
"0.11,5405,5405.11"
"-0.73,5420,5419.27"
"1.00,5435,5436.00"
"-0.79,5450,5449.21"
"0.20,5465,5465.20"
"0.49,5480,5480.49"
"-0.94,5495,5494.06"
"0.94,5510,5510.94"
"-0.49,5525,5524.51"
"-0.20,5540,5539.80"
"0.79,5555,5555.79"
"-1.00,5570,5569.00"
"0.73,5585,5585.73"
"-0.11,5600,5599.89"
"-0.56,5615,5614.44"
"0.96,5630,5630.96"
"-0.90,5645,5644.10"
"0.41,5660,5660.41"
"0.28,5675,5675.28"
"-0.84,5690,5689.16"
"0.99,5705,5705.99"
"-0.67,5720,5719.33"
"0.02,5735,5735.02"
"0.63,5750,5750.63"
"-0.98,5765,5764.02"
"0.86,5780,5780.86"
"-0.33,5795,5794.67"
"-0.37,5810,5809.63"
"0.88,5825,5825.88"
"-0.98,5840,5839.02"
"0.60,5855,5855.60"
"0.07,5870,5870.07"
"-0.70,5885,5884.30"
"1.00,5900,5901.00"
"-0.81,5915,5914.19"
"0.24,5930,5930.24"
"0.45,5945,5945.45"
"-0.92,5960,5959.08"
"0.95,5975,5975.95"
"-0.53,5990,5989.47"
"-0.15,6005,6004.85"
"0.76,6020,6020.76"
"-1.00,6035,6034.00"
"0.76,6050,6050.76"
"-0.15,6065,6064.85"
"-0.52,6080,6079.48"
"0.95,6095,6095.95"
"-0.92,6110,6109.08"
"0.45,6125,6125.45"
"0.24,6140,6140.24"
"-0.81,6155,6154.19"
"1.00,6170,6171.00"
"-0.70,6185,6184.30"
"0.07,6200,6200.07"
"0.60,6215,6215.60"
"-0.98,6230,6229.02"
"0.88,6245,6245.88"
"-0.37,6260,6259.63"
"-0.33,6275,6274.67"
"0.86,6290,6290.86"
"-0.98,6305,6304.02"
"0.63,6320,6320.63"
"0.02,6335,6335.02"
"-0.67,6350,6349.33"
"0.99,6365,6365.99"
"-0.84,6380,6379.16"
"0.28,6395,6395.28"
"0.41,6410,6410.41"
"-0.90,6425,6424.10"
"0.97,6440,6440.97"
"-0.56,6455,6454.44"
"-0.11,6470,6469.89"
"0.73,6485,6485.73"
"-1.00,6500,6499.00"
"0.79,6515,6515.79"
"-0.20,6530,6529.80"
"-0.49,6545,6544.51"
"0.94,6560,6560.94"
"-0.94,6575,6574.06"
"0.49,6590,6590.49"
"0.20,6605,6605.20"
"-0.79,6620,6619.21"
"1.00,6635,6636.00"
"-0.73,6650,6649.27"
"0.11,6665,6665.11"
"0.56,6680,6680.56"
"-0.96,6695,6694.04"
"0.90,6710,6710.90"
"-0.41,6725,6724.59"
"-0.28,6740,6739.72"
"0.84,6755,6755.84"
"-0.99,6770,6769.01"
"0.67,6785,6785.67"
"-0.02,6800,6799.98"
"-0.63,6815,6814.37"
"0.98,6830,6830.98"
"-0.86,6845,6844.14"
"0.33,6860,6860.33"
"0.37,6875,6875.37"
"-0.88,6890,6889.12"
"0.98,6905,6905.98"
"-0.60,6920,6919.40"
"-0.07,6935,6934.93"
"0.70,6950,6950.70"
"-1.00,6965,6964.00"
"0.81,6980,6980.81"
"-0.24,6995,6994.76"
"-0.45,7010,7009.55"
"0.92,7025,7025.92"
"-0.95,7040,7039.05"
"0.53,7055,7055.53"
"0.15,7070,7070.15"
"-0.76,7085,7084.24"
"1.00,7100,7101.00"
"-0.76,7115,7114.24"
"0.15,7130,7130.15"
"0.52,7145,7145.52"
"-0.95,7160,7159.05"
"0.92,7175,7175.92"
"-0.45,7190,7189.55"
"-0.24,7205,7204.76"
"0.81,7220,7220.81"
"-1.00,7235,7234.00"
"0.70,7250,7250.70"
"-0.07,7265,7264.93"
"-0.60,7280,7279.40"
"0.98,7295,7295.98"
"-0.88,7310,7309.12"
"0.37,7325,7325.37"
"0.33,7340,7340.33"
"-0.86,7355,7354.14"
"0.98,7370,7370.98"
"-0.63,7385,7384.37"
"-0.02,7400,7399.98"
"0.67,7415,7415.67"
"-0.99,7430,7429.01"
"0.84,7445,7445.84"
"-0.28,7460,7459.72"
"-0.41,7475,7474.59"
"0.90,7490,7490.90"
"-0.97,7505,7504.03"
"0.56,7520,7520.56"
"0.11,7535,7535.11"
"-0.73,7550,7549.27"
"1.00,7565,7566.00"
"-0.79,7580,7579.21"
"0.20,7595,7595.20"
"0.49,7610,7610.49"
"-0.94,7625,7624.06"
"0.94,7640,7640.94"
"-0.49,7655,7654.51"
"-0.20,7670,7669.80"
"0.79,7685,7685.79"
"-1.00,7700,7699.00"
"0.73,7715,7715.73"
"-0.11,7730,7729.89"
"-0.56,7745,7744.44"
"0.96,7760,7760.96"
"-0.90,7775,7774.10"
"0.41,7790,7790.41"
"0.28,7805,7805.28"
"-0.84,7820,7819.16"
"0.99,7835,7835.99"
"-0.67,7850,7849.33"
"0.02,7865,7865.02"
"0.63,7880,7880.63"
"-0.98,7895,7894.02"
"0.86,7910,7910.86"
"-0.33,7925,7924.67"
"-0.37,7940,7939.63"
"0.88,7955,7955.88"
"-0.98,7970,7969.02"
"0.60,7985,7985.60"
"0.07,8000,8000.07"
"-0.70,8015,8014.30"
"1.00,8030,8031.00"
"-0.81,8045,8044.19"
"0.24,8060,8060.24"
"0.45,8075,8075.45"
"-0.92,8090,8089.08"
"0.95,8105,8105.95"
"-0.53,8120,8119.47"
"-0.15,8135,8134.85"
"0.76,8150,8150.76"
"-1.00,8165,8164.00"
"0.76,8180,8180.76"
"-0.15,8195,8194.84"
"-0.52,8210,8209.48"
"0.95,8225,8225.95"
"-0.92,8240,8239.08"
"0.45,8255,8255.45"
"0.24,8270,8270.24"
"-0.81,8285,8284.19"
"1.00,8300,8301.00"
"-0.70,8315,8314.30"
"0.07,8330,8330.07"
"0.60,8345,8345.60"
"-0.98,8360,8359.02"
"0.88,8375,8375.88"
"-0.37,8390,8389.63"
"-0.33,8405,8404.67"
"0.86,8420,8420.86"
"-0.98,8435,8434.02"
"0.63,8450,8450.63"
"0.02,8465,8465.02"
"-0.67,8480,8479.33"
"0.99,8495,8495.99"
"-0.84,8510,8509.16"
"0.28,8525,8525.28"
"0.41,8540,8540.41"
"-0.90,8555,8554.10"
"0.97,8570,8570.96"
"-0.56,8585,8584.44"
"-0.11,8600,8599.89"
"0.73,8615,8615.73"
"-1.00,8630,8629.00"
"0.79,8645,8645.79"
"-0.20,8660,8659.80"
"-0.49,8675,8674.51"
"0.94,8690,8690.94"
"-0.94,8705,8704.06"
"0.49,8720,8720.49"
"0.20,8735,8735.20"
"-0.79,8750,8749.21"
"1.00,8765,8766.00"
"-0.73,8780,8779.27"
"0.11,8795,8795.11"
"0.56,8810,8810.56"
"-0.96,8825,8824.04"
"0.90,8840,8840.90"
"-0.41,8855,8854.59"
"-0.28,8870,8869.72"
"0.84,8885,8885.84"
"-0.99,8900,8899.01"
"0.67,8915,8915.67"
"-0.02,8930,8929.98"
"-0.63,8945,8944.37"
"0.98,8960,8960.98"
"-0.86,8975,8974.14"
"0.33,8990,8990.33"
"0.37,9005,9005.37"
"-0.88,9020,9019.12"
"0.98,9035,9035.98"
"-0.60,9050,9049.40"
"-0.07,9065,9064.93"
"0.70,9080,9080.70"
"-1.00,9095,9094.00"
"0.81,9110,9110.81"
"-0.24,9125,9124.76"
"-0.45,9140,9139.55"
"0.92,9155,9155.92"
"-0.95,9170,9169.05"
"0.53,9185,9185.53"
"0.15,9200,9200.15"
"-0.76,9215,9214.24"
"1.00,9230,9231.00"
"-0.76,9245,9244.24"
"0.16,9260,9260.16"
"0.52,9275,9275.52"
"-0.95,9290,9289.05"
"0.92,9305,9305.92"
"-0.45,9320,9319.55"
"-0.24,9335,9334.76"
"0.81,9350,9350.81"
"-1.00,9365,9364.00"
"0.70,9380,9380.70"
"-0.07,9395,9394.93"
"-0.60,9410,9409.40"
"0.98,9425,9425.98"
"-0.88,9440,9439.12"
"0.37,9455,9455.37"
"0.33,9470,9470.33"
"-0.86,9485,9484.14"
"0.98,9500,9500.98"
"-0.63,9515,9514.37"
"-0.02,9530,9529.98"
"0.67,9545,9545.67"
"-0.99,9560,9559.01"
"0.84,9575,9575.84"
"-0.28,9590,9589.72"
"-0.41,9605,9604.59"
"0.90,9620,9620.90"
"-0.97,9635,9634.04"
"0.56,9650,9650.56"
"0.11,9665,9665.11"
"-0.73,9680,9679.27"
"1.00,9695,9696.00"
"-0.79,9710,9709.21"
"0.20,9725,9725.20"
"0.49,9740,9740.49"
"-0.94,9755,9754.06"
"0.94,9770,9770.94"
"-0.49,9785,9784.51"
"-0.20,9800,9799.80"
"0.79,9815,9815.79"
"-1.00,9830,9829.00"
"0.73,9845,9845.73"
"-0.11,9860,9859.89"
"-0.56,9875,9874.44"
"0.96,9890,9890.96"
"-0.90,9905,9904.10"
"0.41,9920,9920.41"
"0.28,9935,9935.28"
"-0.84,9950,9949.16"
"0.99,9965,9965.99"
"-0.67,9980,9979.33"
"0.02,9995,9995.02"
"0.63,10010,10010.63"
"-0.98,10025,10024.02"
"0.86,10040,10040.86"
"-0.33,10055,10054.67"
"-0.37,10070,10069.63"
"0.88,10085,10085.88"
"-0.98,10100,10099.02"
"0.60,10115,10115.60"
"0.07,10130,10130.07"
"-0.70,10145,10144.30"
"1.00,10160,10161.00"
"-0.81,10175,10174.19"
"0.24,10190,10190.24"
"0.45,10205,10205.45"
"-0.92,10220,10219.08"
"0.95,10235,10235.95"
"-0.53,10250,10249.47"
"-0.15,10265,10264.85"
"0.76,10280,10280.76"
"-1.00,10295,10294.00"
"0.76,10310,10310.76"
"-0.16,10325,10324.84"
"-0.52,10340,10339.48"
"0.95,10355,10355.95"
"-0.92,10370,10369.08"
"0.45,10385,10385.45"
"0.24,10400,10400.24"
"-0.81,10415,10414.19"
"1.00,10430,10431.00"
"-0.70,10445,10444.30"
"0.07,10460,10460.07"
"0.60,10475,10475.60"
"-0.98,10490,10489.02"
"0.88,10505,10505.88"
"-0.37,10520,10519.63"
"-0.32,10535,10534.67"
"0.86,10550,10550.86"
"-0.98,10565,10564.02"
"0.63,10580,10580.63"
"0.02,10595,10595.02"
"-0.67,10610,10609.33"
"0.99,10625,10625.99"
"-0.84,10640,10639.16"
"0.28,10655,10655.28"
"0.41,10670,10670.41"
"-0.90,10685,10684.10"
"0.97,10700,10700.96"
"-0.56,10715,10714.44"
"-0.11,10730,10729.89"
"0.73,10745,10745.73"
"-1.00,10760,10759.00"
"0.79,10775,10775.79"
"-0.20,10790,10789.80"
"-0.49,10805,10804.51"
"0.94,10820,10820.94"
"-0.94,10835,10834.06"
"0.49,10850,10850.49"
"0.20,10865,10865.20"
"-0.79,10880,10879.21"
"1.00,10895,10896.00"
"-0.73,10910,10909.27"
"0.11,10925,10925.11"
"0.56,10940,10940.56"
"-0.96,10955,10954.04"
"0.90,10970,10970.90"
"-0.41,10985,10984.59"
"-0.28,11000,10999.72"
"0.84,11015,11015.84"
"-0.99,11030,11029.01"
""
