"yaw [deg], yaw_time [ms], yaw_crc"
"1.00,6258,6259.00"
"-0.72,6273,6272.28"
"0.10,6288,6288.10"
"0.57,6303,6303.57"
"-0.97,6318,6317.03"
"0.90,6333,6333.90"
"-0.40,6348,6347.60"
"-0.29,6363,6362.71"
"0.84,6378,6378.84"
"-0.99,6393,6392.01"
"0.66,6408,6408.66"
"-0.01,6423,6422.99"
"-0.64,6438,6437.36"
"0.99,6453,6453.99"
"-0.86,6468,6467.14"
"0.32,6483,6483.32"
"0.38,6498,6498.38"
"-0.89,6513,6512.11"
"0.97,6528,6528.97"
"-0.59,6543,6542.41"
"-0.07,6558,6557.93"
"0.71,6573,6573.71"
"-1.00,6588,6587.00"
"0.81,6603,6603.81"
"-0.23,6618,6617.77"
"-0.46,6633,6632.54"
"0.92,6648,6648.92"
"-0.95,6663,6662.05"
"0.52,6678,6678.52"
"0.16,6693,6693.16"
"-0.77,6708,6707.23"
"1.00,6723,6724.00"
"-0.75,6738,6737.25"
"0.15,6753,6753.15"
"0.53,6768,6768.53"
"-0.95,6783,6782.04"
"0.92,6798,6798.92"
"-0.44,6813,6812.56"
"-0.25,6828,6827.75"
"0.82,6843,6843.82"
"-1.00,6858,6857.00"
"0.69,6873,6873.69"
"-0.06,6888,6887.94"
"-0.61,6903,6902.40"
"0.98,6918,6918.98"
"-0.88,6933,6932.12"
"0.36,6948,6948.36"
"0.33,6963,6963.33"
"-0.87,6978,6977.13"
"0.98,6993,6993.98"
"-0.63,7008,7007.37"
"-0.03,7023,7022.97"
"0.67,7038,7038.67"
"-0.99,7053,7052.01"
"0.83,7068,7068.83"
"-0.28,7083,7082.72"
"-0.42,7098,7097.58"
"0.91,7113,7113.91"
"-0.96,7128,7127.04"
"0.56,7143,7143.56"
"0.12,7158,7158.12"
"-0.74,7173,7172.26"
"1.00,7188,7189.00"
"-0.78,7203,7202.22"
"0.19,7218,7218.19"
"0.49,7233,7233.49"
"-0.94,7248,7247.06"
"0.94,7263,7263.94"
"-0.48,7278,7277.52"
"-0.21,7293,7292.79"
"0.79,7308,7308.79"
"-1.00,7323,7322.00"
"0.72,7338,7338.72"
"-0.10,7353,7352.90"
"-0.57,7368,7367.43"
"0.97,7383,7383.97"
"-0.90,7398,7397.10"
"0.40,7413,7413.40"
"0.29,7428,7428.29"
"-0.84,7443,7442.16"
"0.99,7458,7458.99"
"-0.66,7473,7472.34"
"0.01,7488,7488.01"
"0.64,7503,7503.64"
"-0.99,7518,7517.01"
"0.86,7533,7533.86"
"-0.32,7548,7547.68"
"-0.37,7563,7562.63"
"0.89,7578,7578.89"
"-0.97,7593,7592.03"
"0.59,7608,7608.59"
"0.07,7623,7623.07"
"-0.71,7638,7637.29"
"1.00,7653,7654.00"
"-0.81,7668,7667.19"
"0.23,7683,7683.23"
"0.46,7698,7698.46"
"-0.92,7713,7712.08"
"0.95,7728,7728.95"
"-0.52,7743,7742.48"
"-0.16,7758,7757.84"
"0.76,7773,7773.77"
"-1.00,7788,7787.00"
"0.75,7803,7803.75"
"-0.15,7818,7817.85"
"-0.53,7833,7832.47"
"0.95,7848,7848.96"
"-0.92,7863,7862.08"
"0.44,7878,7878.44"
"0.25,7893,7893.25"
"-0.82,7908,7907.18"
"1.00,7923,7924.00"
"-0.69,7938,7937.31"
"0.06,7953,7953.06"
"0.60,7968,7968.60"
"-0.98,7983,7982.02"
"0.88,7998,7998.88"
"-0.36,8013,8012.64"
"-0.33,8028,8027.67"
"0.87,8043,8043.87"
"-0.98,8058,8057.02"
"0.63,8073,8073.63"
"0.03,8088,8088.03"
"-0.67,8103,8102.33"
"0.99,8118,8118.99"
"-0.83,8133,8132.17"
"0.28,8148,8148.28"
"0.42,8163,8163.42"
"-0.91,8178,8177.09"
"0.96,8193,8193.96"
"-0.56,8208,8207.44"
"-0.12,8223,8222.88"
"0.74,8238,8238.74"
"-1.00,8253,8252.00"
"0.78,8268,8268.78"
"-0.19,8283,8282.81"
"-0.49,8298,8297.51"
"0.94,8313,8313.94"
"-0.94,8328,8327.06"
"0.48,8343,8343.48"
"0.21,8358,8358.21"
"-0.79,8373,8372.21"
"1.00,8388,8389.00"
"-0.72,8403,8402.28"
"0.10,8418,8418.10"
"0.57,8433,8433.57"
"-0.97,8448,8447.03"
"0.90,8463,8463.90"
"-0.40,8478,8477.60"
"-0.29,8493,8492.71"
"0.84,8508,8508.84"
"-0.99,8523,8522.01"
"0.66,8538,8538.66"
"-0.01,8553,8552.99"
"-0.64,8568,8567.36"
"0.99,8583,8583.99"
"-0.86,8598,8597.14"
"0.32,8613,8613.32"
"0.37,8628,8628.37"
"-0.89,8643,8642.11"
"0.97,8658,8658.97"
"-0.59,8673,8672.41"
"-0.07,8688,8687.93"
"0.71,8703,8703.71"
"-1.00,8718,8717.00"
"0.81,8733,8733.81"
"-0.23,8748,8747.77"
"-0.46,8763,8762.54"
"0.92,8778,8778.92"
"-0.95,8793,8792.05"
"0.52,8808,8808.52"
"0.16,8823,8823.16"
"-0.76,8838,8837.24"
"1.00,8853,8854.00"
"-0.75,8868,8867.25"
"0.15,8883,8883.15"
"0.53,8898,8898.53"
"-0.95,8913,8912.04"
"0.92,8928,8928.92"
"-0.44,8943,8942.56"
"-0.25,8958,8957.75"
"0.82,8973,8973.82"
"-1.00,8988,8987.00"
"0.69,9003,9003.69"
"-0.06,9018,9017.94"
"-0.60,9033,9032.40"
"0.98,9048,9048.98"
"-0.88,9063,9062.12"
"0.36,9078,9078.36"
"0.33,9093,9093.33"
"-0.87,9108,9107.13"
"0.98,9123,9123.98"
"-0.63,9138,9137.37"
"-0.03,9153,9152.97"
"0.67,9168,9168.67"
"-0.99,9183,9182.01"
"0.83,9198,9198.83"
"-0.28,9213,9212.72"
"-0.42,9228,9227.58"
"0.91,9243,9243.91"
"-0.96,9258,9257.04"
"0.56,9273,9273.56"
"0.12,9288,9288.12"
"-0.74,9303,9302.26"
"1.00,9318,9319.00"
"-0.78,9333,9332.22"
"0.19,9348,9348.19"
"0.49,9363,9363.49"
"-0.94,9378,9377.06"
"0.94,9393,9393.94"
"-0.48,9408,9407.52"
"-0.21,9423,9422.79"
"0.79,9438,9438.79"
"-1.00,9453,9452.00"
"0.72,9468,9468.72"
"-0.10,9483,9482.90"
"-0.57,9498,9497.43"
"0.97,9513,9513.97"
"-0.90,9528,9527.10"
"0.40,9543,9543.40"
"0.29,9558,9558.29"
"-0.84,9573,9572.16"
"0.99,9588,9588.99"
"-0.66,9603,9602.34"
"0.01,9618,9618.01"
"0.64,9633,9633.64"
"-0.99,9648,9647.01"
"0.86,9663,9663.86"
"-0.32,9678,9677.68"
"-0.37,9693,9692.62"
"0.89,9708,9708.89"
"-0.97,9723,9722.03"
"0.59,9738,9738.59"
"0.07,9753,9753.07"
"-0.70,9768,9767.29"
"1.00,9783,9784.00"
"-0.81,9798,9797.19"
"0.23,9813,9813.23"
"0.46,9828,9828.46"
"-0.92,9843,9842.08"
"0.95,9858,9858.95"
"-0.52,9873,9872.48"
"-0.16,9888,9887.84"
"0.76,9903,9903.76"
"-1.00,9918,9917.00"
"0.75,9933,9933.75"
"-0.15,9948,9947.85"
"-0.53,9963,9962.47"
"0.95,9978,9978.96"
"-0.92,9993,9992.08"
"0.44,10008,10008.44"
"0.25,10023,10023.25"
"-0.82,10038,10037.18"
"1.00,10053,10054.00"
"-0.69,10068,10067.31"
"0.06,10083,10083.06"
"0.60,10098,10098.60"
"-0.98,10113,10112.02"
"0.88,10128,10128.88"
"-0.36,10143,10142.64"
"-0.33,10158,10157.67"
"0.87,10173,10173.87"
"-0.98,10188,10187.02"
"0.63,10203,10203.63"
"0.03,10218,10218.03"
"-0.67,10233,10232.33"
"0.99,10248,10248.99"
"-0.83,10263,10262.17"
"0.28,10278,10278.28"
"0.42,10293,10293.42"
"-0.91,10308,10307.09"
"0.96,10323,10323.96"
"-0.56,10338,10337.44"
"-0.12,10353,10352.88"
"0.74,10368,10368.74"
"-1.00,10383,10382.00"
"0.78,10398,10398.78"
"-0.19,10413,10412.81"
"-0.49,10428,10427.51"
"0.94,10443,10443.94"
"-0.94,10458,10457.06"
"0.48,10473,10473.48"
"0.21,10488,10488.21"
"-0.79,10503,10502.21"
"1.00,10518,10519.00"
"-0.72,10533,10532.28"
"0.10,10548,10548.10"
"0.57,10563,10563.57"
"-0.97,10578,10577.03"
"0.90,10593,10593.90"
"-0.40,10608,10607.60"
"-0.29,10623,10622.71"
"0.84,10638,10638.84"
"-0.99,10653,10652.01"
"0.66,10668,10668.66"
"-0.01,10683,10682.99"
"-0.64,10698,10697.36"
"0.99,10713,10713.99"
"-0.86,10728,10727.14"
"0.32,10743,10743.32"
"0.37,10758,10758.37"
"-0.89,10773,10772.11"
"0.97,10788,10788.97"
"-0.59,10803,10802.41"
"-0.07,10818,10817.93"
"0.70,10833,10833.71"
"-1.00,10848,10847.00"
"0.81,10863,10863.81"
"-0.23,10878,10877.77"
"-0.46,10893,10892.54"
"0.92,10908,10908.92"
"-0.95,10923,10922.05"
"0.52,10938,10938.52"
"0.16,10953,10953.16"
"-0.76,10968,10967.24"
"1.00,10983,10984.00"
"-0.75,10998,10997.25"
"0.15,11013,11013.15"
"0.53,11028,11028.53"
"-0.95,11043,11042.04"
"0.92,11058,11058.92"
"-0.44,11073,11072.56"
"-0.25,11088,11087.75"
"0.82,11103,11103.82"
"-1.00,11118,11117.00"
"0.69,11133,11133.69"
"-0.06,11148,11147.94"
"-0.60,11163,11162.40"
"0.98,11178,11178.98"
"-0.88,11193,11192.12"
"0.36,11208,11208.36"
"0.33,11223,11223.33"
"-0.87,11238,11237.13"
"0.98,11253,11253.98"
"-0.63,11268,11267.37"
"-0.03,11283,11282.97"
"0.67,11298,11298.67"
"-0.99,11313,11312.01"
"0.83,11328,11328.83"
"-0.28,11343,11342.72"
"-0.42,11358,11357.58"
"0.91,11373,11373.91"
"-0.96,11388,11387.04"
"0.56,11403,11403.56"
"0.12,11418,11418.12"
"-0.74,11433,11432.26"
"1.00,11448,11449.00"
"-0.78,11463,11462.22"
"0.19,11478,11478.19"
"0.49,11493,11493.49"
"-0.94,11508,11507.06"
"0.94,11523,11523.94"
"-0.48,11538,11537.52"
"-0.21,11553,11552.79"
"0.79,11568,11568.79"
"-1.00,11583,11582.00"
"0.72,11598,11598.72"
"-0.10,11613,11612.90"
"-0.57,11628,11627.43"
"0.97,11643,11643.97"
"-0.90,11658,11657.10"
"0.40,11673,11673.40"
"0.29,11688,11688.29"
"-0.84,11703,11702.16"
"0.99,11718,11718.99"
"-0.66,11733,11732.34"
"0.01,11748,11748.01"
"0.64,11763,11763.64"
"-0.99,11778,11777.01"
"0.86,11793,11793.86"
"-0.32,11808,11807.68"
"-0.37,11823,11822.62"
"0.89,11838,11838.89"
"-0.97,11853,11852.03"
"0.59,11868,11868.59"
"0.07,11883,11883.07"
"-0.70,11898,11897.29"
"1.00,11913,11914.00"
"-0.81,11928,11927.19"
"0.23,11943,11943.23"
"0.46,11958,11958.46"
"-0.92,11973,11972.08"
"0.95,11988,11988.95"
"-0.52,12003,12002.48"
"-0.16,12018,12017.84"
"0.76,12033,12033.76"
"-1.00,12048,12047.00"
"0.75,12063,12063.75"
"-0.15,12078,12077.85"
"-0.53,12093,12092.47"
"0.95,12108,12108.96"
"-0.92,12123,12122.08"
"0.44,12138,12138.44"
"0.25,12153,12153.25"
"-0.82,12168,12167.18"
"1.00,12183,12184.00"
"-0.69,12198,12197.31"
"0.06,12213,12213.06"
"0.60,12228,12228.60"
"-0.98,12243,12242.02"
"0.88,12258,12258.88"
"-0.36,12273,12272.64"
"-0.33,12288,12287.67"
"0.87,12303,12303.87"
"-0.98,12318,12317.02"
"0.63,12333,12333.63"
"0.03,12348,12348.03"
"-0.67,12363,12362.33"
"0.99,12378,12378.99"
"-0.83,12393,12392.17"
"0.28,12408,12408.28"
"0.42,12423,12423.42"
"-0.91,12438,12437.09"
"0.96,12453,12453.96"
"-0.56,12468,12467.44"
"-0.12,12483,12482.88"
"0.74,12498,12498.74"
"-1.00,12513,12512.00"
"0.78,12528,12528.78"
"-0.19,12543,12542.81"
"-0.49,12558,12557.51"
"0.94,12573,12573.94"
"-0.94,12588,12587.06"
"0.48,12603,12603.48"
"0.21,12618,12618.21"
"-0.79,12633,12632.21"
"1.00,12648,12649.00"
"-0.72,12663,12662.28"
"0.10,12678,12678.10"
"0.57,12693,12693.57"
"-0.97,12708,12707.03"
"0.90,12723,12723.90"
"-0.40,12738,12737.60"
"-0.29,12753,12752.71"
"0.84,12768,12768.84"
"-0.99,12783,12782.01"
"0.66,12798,12798.66"
"-0.01,12813,12812.99"
"-0.64,12828,12827.36"
"0.99,12843,12843.99"
"-0.86,12858,12857.14"
"0.32,12873,12873.32"
"0.37,12888,12888.37"
"-0.89,12903,12902.11"
"0.97,12918,12918.97"
"-0.59,12933,12932.41"
"-0.07,12948,12947.93"
"0.70,12963,12963.71"
"-1.00,12978,12977.00"
"0.81,12993,12993.81"
"-0.23,13008,13007.77"
"-0.45,13023,13022.54"
"0.92,13038,13038.92"
"-0.95,13053,13052.05"
"0.52,13068,13068.52"
"0.16,13083,13083.16"
"-0.76,13098,13097.24"
"1.00,13113,13114.00"
"-0.75,13128,13127.25"
"0.15,13143,13143.15"
"0.53,13158,13158.53"
"-0.95,13173,13172.04"
"0.92,13188,13188.92"
"-0.44,13203,13202.56"
"-0.25,13218,13217.75"
"0.82,13233,13233.82"
"-1.00,13248,13247.00"
"0.69,13263,13263.69"
"-0.06,13278,13277.94"
"-0.60,13293,13292.40"
"0.98,13308,13308.98"
"-0.88,13323,13322.12"
"0.36,13338,13338.36"
"0.33,13353,13353.33"
"-0.87,13368,13367.13"
"0.98,13383,13383.98"
"-0.63,13398,13397.37"
"-0.03,13413,13412.97"
"0.67,13428,13428.67"
"-0.99,13443,13442.01"
"0.83,13458,13458.83"
"-0.28,13473,13472.72"
"-0.42,13488,13487.58"
"0.91,13503,13503.91"
"-0.96,13518,13517.04"
"0.56,13533,13533.56"
"0.12,13548,13548.12"
"-0.74,13563,13562.26"
"1.00,13578,13579.00"
"-0.78,13593,13592.22"
"0.19,13608,13608.19"
"0.49,13623,13623.49"
"-0.94,13638,13637.06"
"0.94,13653,13653.94"
"-0.48,13668,13667.52"
"-0.21,13683,13682.79"
"0.79,13698,13698.79"
"-1.00,13713,13712.00"
"0.72,13728,13728.72"
"-0.10,13743,13742.90"
"-0.57,13758,13757.43"
"0.97,13773,13773.97"
"-0.90,13788,13787.10"
"0.40,13803,13803.40"
"0.29,13818,13818.29"
"-0.84,13833,13832.16"
"0.99,13848,13848.99"
"-0.66,13863,13862.34"
"0.01,13878,13878.01"
"0.64,13893,13893.64"
"-0.99,13908,13907.01"
"0.86,13923,13923.86"
"-0.32,13938,13937.68"
"-0.37,13953,13952.63"
"0.89,13968,13968.89"
"-0.97,13983,13982.03"
"0.59,13998,13998.59"
"0.07,14013,14013.07"
"-0.70,14028,14027.29"
"1.00,14043,14044.00"
"-0.81,14058,14057.19"
"0.23,14073,14073.23"
"0.45,14088,14088.46"
"-0.92,14103,14102.08"
"0.95,14118,14118.95"
"-0.52,14133,14132.48"
"-0.16,14148,14147.84"
"0.76,14163,14163.76"
"-1.00,14178,14177.00"
"0.75,14193,14193.75"
"-0.15,14208,14207.85"
"-0.53,14223,14222.47"
"0.95,14238,14238.96"
"-0.92,14253,14252.08"
"0.44,14268,14268.44"
"0.25,14283,14283.25"
"-0.82,14298,14297.18"
"1.00,14313,14314.00"
"-0.69,14328,14327.31"
"0.06,14343,14343.06"
"0.60,14358,14358.60"
"-0.98,14373,14372.02"
"0.88,14388,14388.88"
"-0.36,14403,14402.64"
"-0.33,14418,14417.67"
"0.87,14433,14433.87"
"-0.98,14448,14447.02"
"0.63,14463,14463.63"
"0.03,14478,14478.03"
"-0.67,14493,14492.33"
"0.99,14508,14508.99"
"-0.83,14523,14522.17"
"0.28,14538,14538.28"
"0.42,14553,14553.42"
