"pitch [deg], pitch_time [ms] pitch_crc"
"-6.67,3143,3136.33"
"-6.67,3158,3151.33"
"-6.67,3173,3166.33"
"-6.67,3188,3181.33"
"-6.67,3203,3196.33"
"-6.67,3218,3211.33"
"-6.67,3233,3226.33"
"-6.67,3248,3241.33"
"-6.67,3263,3256.33"
"-6.67,3278,3271.33"
"-6.67,3293,3286.33"
"-6.67,3308,3301.33"
"-6.67,3323,3316.33"
"-6.67,3338,3331.33"
"-6.67,3353,3346.33"
"-6.67,3368,3361.33"
"-6.67,3383,3376.33"
"-6.67,3398,3391.33"
"-6.67,3413,3406.33"
"-6.67,3428,3421.33"
"-6.67,3443,3436.33"
"-6.67,3458,3451.33"
"-6.67,3473,3466.33"
"-6.67,3488,3481.33"
"-6.67,3503,3496.33"
"-6.67,3518,3511.33"
"-6.67,3533,3526.33"
"-6.67,3548,3541.33"
"-6.67,3563,3556.33"
"-6.67,3578,3571.33"
"-6.67,3593,3586.33"
"-6.67,3608,3601.33"
"-6.67,3623,3616.33"
"-6.67,3638,3631.33"
"-6.67,3653,3646.33"
"-6.67,3668,3661.33"
"-6.67,3683,3676.33"
"-6.67,3698,3691.33"
"-6.67,3713,3706.33"
"-6.67,3728,3721.33"
"-6.67,3743,3736.33"
"-6.67,3758,3751.33"
"-6.67,3773,3766.33"
"-6.67,3788,3781.33"
"-6.67,3803,3796.33"
"-6.67,3818,3811.33"
"-6.67,3833,3826.33"
"-6.67,3848,3841.33"
"-6.67,3863,3856.33"
"-6.67,3878,3871.33"
"-6.67,3893,3886.33"
"-6.67,3908,3901.33"
"-6.67,3923,3916.33"
"-6.67,3938,3931.33"
"-6.67,3953,3946.33"
"-6.67,3968,3961.33"
"-6.67,3983,3976.33"
"-6.67,3998,3991.33"
"-6.67,4013,4006.33"
"-6.67,4028,4021.33"
"-6.67,4043,4036.33"
"-6.67,4058,4051.33"
"-6.67,4073,4066.33"
"-6.67,4088,4081.33"
"-6.67,4103,4096.33"
"-6.67,4118,4111.33"
"-6.67,4133,4126.33"
"-6.67,4148,414ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"
"-6.67,4163,4156.33"
"-6.67,4178,4171.33"
"-6.67,4193,4186.33"
"-6.67,4208,4201.33"
"-6.67,4223,4216.33"
"-6.67,4238,4231.33"
"-6.67,4253,4246.33"
"-6.67,4268,4261.33"
"-6.67,4283,4276.33"
"-6.67,4298,4291.33"
"-6.67,4313,4306.33"
"-6.67,4328,4321.33"
"-6.67,4343,4336.33"
"-6.67,4358,4351.33"
"-6.67,4373,4366.33"
"-6.67,4388,4381.33"
"-6.67,4403,4396.33"
"-6.67,4418,4411.33"
"-6.67,4433,4426.33"
"-6.67,4448,4441.33"
"-6.67,4463,4456.33"
"-6.67,4478,4471.33"
"-6.67,4493,4486.33"
"-6.67,4508,4501.33"
"-6.67,4523,4516.33"
"-6.67,4538,4531.33"
"-6.67,4553,4546.33"
"-6.67,4568,4561.33"
"-6.67,4583,4576.33"
"-6.67,4598,4591.33"
"-6.67,4613,4606.33"
"-6.67,4628,4621.33"
"-6.67,4643,4636.33"
"-6.67,4658,4651.33"
"-6.67,4673,4666.33"
"-6.67,4688,4681.33"
"-6.67,4703,4696.33"
"-6.67,4718,4711.33"
"-6.67,4733,4726.33"
"-6.67,4748,4741.33"
"-6.67,4763,4756.33"
"-6.67,4778,4771.33"
"-6.67,4793,4786.33"
"-6.67,4808,4801.33"
"-6.67,4823,4816.33"
"-6.67,4838,4831.33"
"-6.67,4853,4846.33"
"-6.67,4868,4861.33"
"-6.67,4883,4876.33"
"-6.67,4898,4891.33"
"-6.67,4913,4906.33"
"-6.67,4928,4921.33"
"-6.67,4943,4936.33"
"-6.67,4958,4951.33"
"-6.67,4973,4966.33"
"-6.67,4988,4981.33"
"-6.67,5003,4996.33"
"-6.67,5018,5011.33"
"-6.67,5033,5026.33"
"-6.67,5048,5041.33"
"-6.67,5063,5056.33"
"-6.67,5078,5071.33"
"-6.67,5093,5086.33"
"-6.67,5108,5101.33"
"-6.67,5123,5116.33"
"-6.67,5138,5131.33"
"-6.67,5153,5146.33"
"-6.67,5168,5161.33"
"-6.67,5183,5176.33"
"-6.67,5198,5191.33"
"-6.67,5213,5206.33"
"-6.67,5228,5221.33"
"-6.67,5243,5236.33"
"-6.67,5258,5251.33"
"-6.67,5273,5266.33"
"-6.67,5288,5281.33"
"-6.67,5303,5296.33"
"-6.68,5318,5311.32"
"-6.68,5333,5326.32"
"-6.68,5348,5341.32"
"-6.68,5363,5356.32"
"-6.68,5378,5371.32"
"-6.68,5393,5386.32"
"-6.68,5408,5401.32"
"-6.68,5423,5416.32"
"-6.68,5438,5431.32"
"-6.68,5453,5446.32"
"-6.68,5468,5461.32"
"-6.68,5483,5476.32"
"-6.68,5498,5491.32"
"-6.68,5513,5506.32"
"-6.68,5528,5521.32"
"-6.68,5543,5536.32"
"-6.68,5558,5551.32"
"-6.68,5573,5566.32"
"-6.68,5588,5581.32"
"-6.68,5603,5596.32"
"-6.68,5618,5611.32"
"-6.68,5633,5626.32"
"-6.68,5648,5641.32"
"-6.68,5663,5656.32"
"-6.68,5678,5671.32"
"-6.68,5693,5686.32"
"-6.68,5708,5701.32"
"-6.68,5723,5716.32"
"-6.68,5738,5731.32"
"-6.68,5753,5746.32"
"-6.68,5768,5761.32"
"-6.68,5783,5776.32"
"-6.68,5798,5791.32"
"-6.68,5813,5806.32"
"-6.69,5828,5821.31"
"-6.69,5843,5836.31"
"-6.69,5858,5851.31"
"-6.69,5873,5866.31"
"-6.70,5888,5881.30"
"-6.70,5903,5896.30"
"-6.70,5918,5911.30"
"-6.70,5933,5926.29"
"-6.70,5948,5941.29"
"-6.70,5963,5956.29"
"-6.70,5978,5971.29"
"-6.70,5993,5986.29"
"-6.70,6008,6001.29"
"-6.70,6023,6016.30"
"-6.69,6038,6031.31"
"-6.66,6053,6046.34"
"-6.62,6068,6061.38"
"-6.57,6083,6076.43"
"-6.52,6098,6091.48"
"-6.44,6113,6106.56"
"-6.36,6128,6121.64"
"-6.26,6143,6136.74"
"-6.13,6158,6151.87"
"-5.98,6173,6167.02"
"-5.83,6188,6182.17"
"-5.66,6203,6197.34"
"-5.46,6218,6212.54"
"-5.24,6233,6227.76"
"-4.99,6248,6243.00"
"-4.72,6263,6258.27"
"-4.43,6278,6273.57"
"-4.12,6293,6288.88"
"-3.78,6308,6304.22"
"-3.43,6323,6319.57"
"-3.06,6338,6334.94"
"-2.68,6353,6350.32"
"-2.29,6368,6365.71"
"-1.86,6383,6381.14"
"-1.43,6398,6396.57"
"-0.99,6413,6412.01"
"-0.52,6428,6427.48"
"-0.05,6443,6442.95"
"0.42,6458,6458.42"
"0.91,6473,6473.91"
"1.40,6488,6489.40"
"1.91,6503,6504.91"
"2.42,6518,6520.42"
"2.93,6533,6535.93"
"3.45,6548,6551.45"
"3.96,6563,6566.96"
"4.48,6578,6582.48"
"5.01,6593,6598.01"
"5.55,6608,6613.55"
"6.10,6623,6629.10"
"6.65,6638,6644.65"
"7.21,6653,6660.21"
"7.77,6668,6675.77"
"8.32,6683,6691.33"
"8.87,6698,6706.87"
"9.42,6713,6722.42"
"9.96,6728,6737.96"
"10.49,6743,6753.49"
"11.02,6758,6769.02"
"11.54,6773,6784.54"
"12.05,6788,6800.05"
"12.56,6803,6815.56"
"13.08,6818,6831.08"
"13.59,6833,6846.59"
"14.11,6848,6862.11"
"14.62,6863,6877.63"
"15.13,6878,6893.13"
"15.62,6893,6908.62"
"16.10,6908,6924.10"
"16.58,6923,6939.58"
"17.05,6938,6955.06"
"17.54,6953,6970.54"
"18.04,6968,6986.04"
"18.53,6983,7001.53"
"19.01,6998,7017.01"
"19.46,7013,7032.46"
"19.90,7028,7047.90"
"20.32,7043,7063.32"
"20.74,7058,7078.74"
"21.15,7073,7094.15"
"21.55,7088,7109.56"
"21.96,7103,7124.96"
"22.36,7118,7140.36"
"22.76,7133,7155.76"
"23.16,7148,7171.16"
"23.55,7163,7186.55"
"23.95,7178,7201.95"
"24.34,7193,7217.34"
"24.72,7208,7232.72"
"25.10,7223,7248.10"
"25.48,7238,7263.48"
"25.84,7253,7278.84"
"26.21,7268,7294.21"
"26.56,7283,7309.56"
"26.91,7298,7324.91"
"27.26,7313,7340.26"
"27.60,7328,7355.60"
"27.94,7343,7370.94"
"28.26,7358,7386.26"
"28.57,7373,7401.57"
"28.85,7388,7416.85"
"29.14,7403,7432.14"
"29.41,7418,7447.41"
"29.66,7433,7462.66"
"29.91,7448,7477.91"
"30.14,7463,7493.14"
"30.35,7478,7508.35"
"30.54,7493,7523.54"
"30.70,7508,7538.70"
"30.83,7523,7553.83"
"30.96,7538,7568.96"
"31.06,7553,7584.06"
"31.13,7568,7599.13"
"31.18,7583,7614.19"
"31.21,7598,7629.21"
"31.22,7613,7644.22"
"31.21,7628,7659.21"
"31.18,7643,7674.19"
"31.10,7658,7689.10"
"31.01,7673,7704.01"
"30.87,7688,7718.87"
"30.70,7703,7733.70"
"30.50,7718,7748.50"
"30.28,7733,7763.28"
"30.02,7748,7778.02"
"29.76,7763,7792.76"
"29.47,7778,7807.48"
"29.19,7793,7822.19"
"28.86,7808,7836.86"
"28.53,7823,7851.53"
"28.18,7838,7866.18"
"27.81,7853,7880.81"
"27.42,7868,7895.42"
"27.03,7883,7910.03"
"26.63,7898,7924.63"
"26.23,7913,7939.23"
"25.83,7928,7953.83"
"25.42,7943,7968.42"
"25.01,7958,7983.01"
"24.60,7973,7997.60"
"24.19,7988,8012.19"
"23.78,8003,8026.78"
"23.35,8018,8041.35"
"22.92,8033,8055.92"
"22.49,8048,8070.49"
"22.04,8063,8085.04"
"21.58,8078,8099.58"
"21.12,8093,8114.12"
"20.66,8108,8128.66"
"20.20,8123,8143.20"
"19.74,8138,8157.74"
"19.28,8153,8172.28"
"18.81,8168,8186.81"
"18.34,8183,8201.34"
"17.86,8198,8215.87"
"17.40,8213,8230.40"
"16.91,8228,8244.91"
"16.42,8243,8259.42"
"15.92,8258,8273.92"
"15.41,8273,8288.41"
"14.89,8288,8302.89"
"14.36,8303,8317.36"
"13.83,8318,8331.83"
"13.30,8333,8346.30"
"12.76,8348,8360.76"
"12.22,8363,8375.22"
"11.69,8378,8389.69"
"11.15,8393,8404.15"
"10.63,8408,8418.63"
"10.12,8423,8433.12"
"9.61,8438,8447.61"
"9.11,8453,8462.11"
"8.61,8468,8476.61"
"8.13,8483,8491.13"
"7.64,8498,8505.64"
"7.16,8513,8520.16"
"6.69,8528.69"
"6.22,8543,8549.22"
"5.75,8558,8563.75"
"5.29,8573,8578.29"
"4.83,8588,8592.83"
"4.36,8603,8607.37"
"3.90,8618,8621.90"
"3.43,8633,8636.43"
"2.95,8648,8650.95"
"2.47,8663,8665.47"
"2.00,8678,8680.00"
"1.53,8693,8694.53"
"1.07,8708,8709.07"
"0.62,8723,8723.62"
"0.19,8738,8738.19"
"-0.22,8753,8752.78"
"-0.63,8768,8767.37"
"-1.01,8783,8781.99"
"-1.37,8798,8796.63"
"-1.69,8813,8811.31"
"-1.99,8828,8826.01"
"-2.25,8840.75"
"-2.47,8858,8855.53"
"-2.65,8873,8870.35"
"-2.79,8888,8885.21"
"-2.89,8903,8900.11"
"-2.92,8918,8915.08"
"-2.92,8933,8930.08"
"-2.86,8948,8945.14"
"-2.75,8963,8960.25"
"-2.58,8978,8975.42"
"-2.31,8993,8990.69"
"-1.95,9008,9006.05"
"-1.57,9023,9021.42"
"-1.15,9038,9036.85"
"-0.74,9053,9052.26"
"-0.28,9068,9067.72"
"0.18,9083,9083.18"
"0.69,9098,9098.69"
"1.21,9113,9114.21"
"1.75,9128,9129.75"
"2.32,91432.91,9158,9160.91"
"3.52,9173,9176.52"
"4.14,9188,9192.14"
"4.79,9203,9207.79"
"5.44,9218,9223.44"
"6.10,9233,9239.10"
"6.76,9248,9254.76"
"7.42,9263,9270.42"
"8.07,9278,9286.07"
"8.72,9293,9301.72"
"9.37,9308,9317.37"
"10.01,9323,9333.01"
"10.63,9338,9348.63"
"11.25,9353,9364.25"
"11.84,9368,9379.84"
"12.42,9383,9395.42"
"12.98,9398,9410.98"
"13.53,9413,9426.53"
"14.06,9428,9442.06"
"14.59,9443,9457.59"
"15.12,9458,9473.12"
"15.62,9473,9488.62"
"16.15,9488,9504.15"
"16.64,9503,9519.64"
"17.16,9518,9535.16"
"17.67,9533,9550.67"
"18.19,9548,9566.19"
"18.70,9563,9581.70"
"19.22,9578,9597.22"
"19.74,9593,9612.74"
"20.25,9608,9628.25"
"20.77,9623,9643.77"
"21.28,9638,9659.29"
"21.82,9653,9674.82"
"22.32,9668,9690.32"
"22.84,9683,9705.84"
"23.34,9698,9721.34"
"23.85,9713,9736.85"
"24.34,9728,9752.34"
"24.84,9743,9767.84"
"25.32,9758,9783.32"
"25.79,9773,9798.79"
"26.24,9788,9814.24"
"26.69,9803,9829.69"
"27.13,9818,9845.13"
"27.54,9833,9860.54"
"27.94,9848,9875.94"
"28.31,9863,9891.31"
"28.68,9878,9906.68"
"29.02,9893,9922.03"
"29.37,9908,9937.37"
"29.70,9923,9952.70"
"30.02,9938,9968.02"
"30.33,9953,9983.33"
"30.64,9968,9998.64"
"30.93,9983,10013.93"
"31.23,9998,10029.23"
"31.52,10013,10044.52"
"31.81,10028,10059.82"
"32.10,10043,10075.10"
"32.38,10058,10090.38"
"32.66,10073,10105.66"
"32.92,10088,10120.92"
"33.18,10103,10136.18"
"33.42,10118,10151.42"
"33.65,10133,10166.65"
"33.87,10148,10181.87"
"34.07,10163,10197.07"
"34.25,10178,10212.25"
"34.43,10193,10227.43"
"34.59,10208,10242.59"
"34.74,10223,10257.74"
"34.88,10238,10272.88"
"35.02,10253,10288.02"
"35.15,10268,10303.15"
"35.30,10283,10318.30"
"35.43,10298,10333.43"
"35.57,10313,10348.57"
"35.70,10328,10363.70"
"35.82,10343,10378.82"
"35.92,10358,10393.92"
"36.00,10373,10409.00"
"36.07,10388,10424.07"
"36.11,10403,10439.11"
"36.13,10418,10454.13"
"36.13,10433,10469.13"
"36.12,10448,10484.12"
"36.10,10463,10499.10"
"36.04,10478,10514.04"
"35.98,10493,10528.98"
"35.91,10508,10543.91"
"35.79,10523,10558.79"
"35.67,10538,10573.67"
"35.51,10553,10588.51"
"35.34,10568,10603.34"
"35.15,10583,10618.15"
"34.95,10598,10632.95"
"34.72,10613,10647.72"
"34.49,10628,10662.49"
"34.24,10643,10677.24"
"33.97,10658,10691.97"
"33.69,10673,10706.69"
"33.39,10688,10721.39"
"33.08,10703,10736.08"
"32.76,10718,10750.76"
"32.43,10733,10765.43"
"32.07,10748,10780.07"
"31.71,10763,10794.71"
"31.33,10778,10809.33"
"30.94,10793,10823.94"
"30.54,10808,10838.54"
"30.12,10823,10853.12"
"29.69,10838,10867.69"
"29.25,10853,10882.25"
"28.80,10868,10896.80"
"28.33,10883,10911.33"
"27.85,10898,10925.86"
"27.35,10913,10940.35"
"26.85,10928,10954.85"
"26.32,10943,10969.32"
"25.78,10958,10983.79"
"25.24,10973,10998.25"
"24.70,10988,11012.71"
"24.16,11003,11027.16"
"23.62,11018,11041.62"
"23.08,11033,11056.08"
"22.56,11048,11070.56"
"22.04,11063,11085.04"
"21.53,11078,11099.53"
"21.02,11093,11114.02"
"20.53,11108,11128.53"
"20.05,11123,11143.05"
"19.57,11138,11157.58"
"19.12,11153,11172.12"
"18.66,11168,11186.66"
"18.22,11183,11201.22"
"17.78,11198,11215.78"
"17.35,11213,11230.35"
"16.94,11228,11244.94"
"16.52,11243,11259.52"
"16.12,11258,11274.12"
"15.71,11273,11288.71"
"15.31,11288,11303.31"
"14.90,11303,11317.90"
"14.49,11318,11332.49"
"14.08,11333,11347.08"
"13.66,11348,11361.66"
"13.25,11363,11376.25"
"12.83,11378,11390.83"
"12.41,11393,11405.41"
"12.01,11408,11420.01"
"11.59,11423,11434.59"
"11.19,11438,11449.19"
"10.78,11453,11463.78"
"10.38,11468,11478.38"
"9.97,11483,11492.97"
"9.56,11498,11507.56"
"9.14,11513,11522.14"
"8.74,11528,11536.74"
"8.32,11543,11551.33"
"7.92,11558,11565.92"
"7.52,11573,11580.52"
"7.13,11588,11595.13"
"6.74,11603,11609.74"
"6.35,11618,11624.35"
"5.98,11633,11638.99"
"5.61,11648,11653.61"
"5.25,11663,11668.25"
"4.89,11678,11682.89"
"4.55,11693,11697.55"
"4.23,11708,11712.23"
"3.92,11723,11726.92"
"3.64,11738,11741.64"
"3.37,11753,11756.37"
"3.13,11768,11771.13"
"2.90,11783,11785.90"
"2.67,11798,11800.67"
"2.47,11813,11815.47"
"2.26,11828,11830.26"
"2.07,11843,11845.07"
"1.89,11858,11859.89"
"1.72,11873,11874.72"
"1.57,11888,11889.57"
"1.44,11903,11904.44"
"1.34,11918,11919.34"
"1.26,11933,11934.26"
"1.21,11948,11949.21"
"1.19,11963,11964.19"
"1.19,11978,11979.19"
"1.21,11993,11994.21"
"1.24,12008,12009.24"
"1.30,12023,12024.30"
"1.38,12038,12039.38"
"1.47,12053,12054.47"
"1.62,12068,12069.62"
"1.79,12083,12084.79"
"1.97,12098,12099.97"
"2.18,12113,12115.18"
"2.39,12128,12130.39"
"2.64,12143,12145.64"
"2.91,12158,12160.91"
"3.19,12173,12176.20"
"3.51,12188,12191.51"
"3.85,12203,12206.85"
"4.20,12218,12222.20"
"4.59,12233,12237.59"
"4.97,12248,12252.97"
"5.37,12263,12268.37"
"5.79,12278,12283.79"
"6.21,12293,12299.21"
"6.64,12308,12314.64"
"7.07,12323,12330.07"
"7.52,12338,12345.52"
"7.96,12353,12360.96"
"8.42,12368,12376.42"
"8.86,12383,12391.87"
"9.31,12398,12407.32"
"9.76,12413,12422.76"
"10.22,12428,12438.22"
"10.68,12443,12453.68"
"11.15,12458,12469.15"
"11.62,12473,12484.62"
"12.10,12488,12500.10"
"12.56,12503,12515.56"
"13.05,12518,12531.05"
"13.53,12533,12546.53"
"14.02,12548,12562.02"
"14.52,12563,12577.52"
"15.01,12578,12593.01"
"15.51,12593,12608.51"
"16.00,12608,12624.00"
"16.51,12623,12639.51"
"17.00,12638,12655.00"
"17.50,12653,12670.50"
"18.00,12668,12686.00"
"18.49,12683,12701.50"
"19.00,12698,12717.00"
"19.49,12713,12732.49"
"20.00,12728,12748.00"
"20.49,12743,12763.49"
"20.99,12758,12778.99"
"21.48,12773,12794.48"
"21.97,12788,12809.97"
"22.45,12803,12825.46"
"22.94,12818,12840.94"
"23.41,12833,12856.41"
"23.89,12848,12871.89"
"24.35,12863,12887.35"
"24.82,12878,12902.82"
"25.28,12893,12918.28"
"25.73,12908,12933.73"
"26.19,12923,12949.19"
"26.64,12938,12964.64"
"27.09,12953,12980.09"
"27.53,12968,12995.53"
"27.96,12983,13010.96"
"28.40,12998,13026.40"
"28.83,13013,13041.83"
"29.25,13028,13057.25"
"29.66,13043,13072.66"
"30.06,13058,13088.06"
"30.45,13073,13103.45"
"30.82,13088,13118.82"
"31.17,13103,13134.17"
"31.50,13118,13149.50"
"31.81,13133,13164.81"
"32.10,13148,13180.10"
"32.38,13163,13195.38"
"32.63,13178,13210.63"
"32.88,13193,13225.88"
"33.10,13208,13241.10"
"33.31,13223,13256.31"
"33.50,13238,13271.50"
"33.68,13253,13286.68"
"33.83,13268,13301.83"
"33.97,13283,13316.97"
"34.10,13298,13332.10"
"34.21,13313,13347.21"
"34.31,13328,13362.31"
"34.38,13343,13377.38"
"34.44,13358,13392.44"
"34.49,13373,13407.49"
"34.51,13388,13422.51"
"34.52,13403,13437.52"
"34.52,13418,13452.52"
"34.52,13433,13467.52"
"34.49,13448,13482.49"
"34.43,13463,13497.43"
"34.36,13478,13512.36"
"34.25,13493,13527.25"
"34.13,13508,13542.13"
"33.97,13523,13556.97"
"33.79,13538,13571.79"
"33.57,13553,13586.57"
"33.33,13568,13601.33"
"33.06,13583,13616.06"
"32.77,13598,13630.77"
"32.44,13613,13645.44"
"32.08,13628,13660.08"
"31.71,13643,13674.71"
"31.31,13658,13689.31"
"30.89,13673,13703.89"
"30.46,13688,13718.46"
"30.01,13703,13733.01"
"29.55,13718,13747.55"
"29.07,13733,13762.07"
"28.57,13748,13776.58"
"28.08,13763,13791.08"
"27.58,13778,13805.58"
"27.08,13793,13820.08"
"26.58,13808,13834.58"
"26.08,13823,13849.08"
"25.57,13838,13863.57"
"25.06,13853,13878.06"
"24.52,13868,13892.53"
"23.99,13883,13906.99"
"23.44,13898,13921.45"
"22.91,13913,13935.91"
"22.37,13928,13950.37"
"21.83,13943,13964.83"
"21.30,13958,13979.30"
"20.77,13973,13993.77"
"20.25,13988,14008.25"
"19.73,14003,14022.73"
"19.21,14018,14037.21"
"18.69,14033,14051.69"
"18.19,14048,14066.19"
"17.67,14063,14080.67"
"17.15,14078,14095.15"
"16.63,14093,14109.63"
"16.12,14108,14124.12"
"15.59,14123,14138.59"
"15.07,14138,14153.08"
"14.54,14153,14167.54"
"14.02,14168,14182.02"
"13.49,14183,14196.49"
"12.96,14198,14210.96"
"12.43,14213,14225.43"
"11.89,14228,14239.89"
"11.35,14243,14254.35"
"10.81,14258,14268.81"
"10.28,14273,14283.28"
"9.74,14288,14297.74"
"9.22,14303,14312.22"
"8.71,14318,14326.71"
"8.21,14333,14341.21"
"7.71,14348,14355.71"
"7.23,14363,14370.23"
"6.75,14378,14384.75"
"6.27,14393,14399.27"
"5.80,14408,14413.80"
"5.33,14423,14428.33"
"4.85,14438,14442.85"
"4.36,14453,14457.37"
