"yaw [deg], yaw_time [ms], yaw_crc"
"-0.77,2899,2898.23"
"0.17,2914,2914.17"
"0.51,2929,2929.51"
"-0.95,2944,2943.05"
"0.93,2959,2959.93"
"-0.46,2974,2973.54"
"-0.22,2989,2988.78"
"0.80,3004,3004.80"
"-1.00,3019,3018.00"
"0.71,3034,3034.71"
"-0.08,3049,3048.92"
"-0.58,3064,3063.42"
"0.97,3079,3079.97"
"-0.89,3094,3093.11"
"0.38,3109,3109.38"
"0.31,3124,3124.31"
"-0.85,3139,3138.15"
"0.99,3154,3154.99"
"-0.65,3169,3168.35"
"-0.00,3184,3184.00"
"0.65,3199,3199.65"
"-0.99,3214,3213.01"
"0.85,3229,3229.85"
"-0.30,3244,3243.70"
"-0.39,3259,3258.61"
"0.90,3274,3274.90"
"-0.97,3289,3288.03"
"0.58,3304,3304.58"
"0.09,3319,3319.09"
"-0.72,3334,3333.28"
"1.00,3349,3350.00"
"-0.80,3364,3363.20"
"0.22,3379,3379.22"
"0.47,3394,3394.47"
"-0.93,3409,3408.07"
"0.94,3424,3424.94"
"-0.50,3439,3438.50"
"-0.18,3454,3453.82"
"0.78,3469,3469.78"
"-1.00,3484,3483.00"
"0.74,3499,3499.74"
"-0.13,3514,3513.87"
"-0.55,3529,3528.45"
"0.96,3544,3544.96"
"-0.91,3559,3558.09"
"0.42,3574,3574.42"
"0.27,3589,3589.27"
"-0.83,3604,3603.17"
"0.99,3619,3619.99"
"-0.68,3634,3633.32"
"0.04,3649,3649.04"
"0.62,3664,3664.62"
"-0.98,3679,3678.02"
"0.87,3694,3694.87"
"-0.34,3709,3708.66"
"-0.35,3724,3723.65"
"0.88,3739,3739.88"
"-0.98,3754,3753.02"
"0.61,3769,3769.61"
"0.05,3784,3784.05"
"-0.69,3799,3798.31"
"0.99,3814,3814.99"
"-0.82,3829,3828.18"
"0.26,3844,3844.26"
"0.43,3859,3859.43"
"-0.91,3874,3873.09"
"0.96,3889,3889.96"
"-0.54,3904,3903.46"
"-0.14,3919,3918.86"
"0.75,3934,3934.75"
"-1.00,3949,3948.00"
"0.77,3964,3964.77"
"-0.17,3979,3978.83"
"-0.51,3994,3993.49"
"0.95,4009,4009.95"
"-0.93,4024,4023.07"
"0.46,4039,4039.46"
"0.22,4054,4054.22"
"-0.80,4069,4068.20"
"1.00,4084,4085.00"
"-0.71,4099,4098.29"
"0.08,4114,4114.08"
"0.58,4129,4129.58"
"-0.97,4144,4143.03"
"0.89,4159,4159.89"
"-0.38,4174,4173.62"
"-0.31,4189,4188.69"
"0.85,4204,4204.85"
"-0.99,4219,4218.01"
"0.65,4234,4234.65"
"0.00,4249,4249.00"
"-0.65,4264,4263.35"
"0.99,4279,4279.99"
"-0.85,4294,4293.15"
"0.30,4309,4309.30"
"0.39,4324,4324.39"
"-0.90,4339,4338.10"
"0.97,4354,4354.97"
"-0.58,4369,4368.42"
"-0.09,4384,4383.91"
"0.72,4399,4399.72"
"-1.00,4414,4413.00"
"0.80,4429,4429.80"
"-0.22,4444,4443.78"
"-0.47,4459,4458.53"
"0.93,4474,4474.93"
"-0.94,4489,4488.06"
"0.50,4504,4504.50"
"0.18,4519,4519.18"
"-0.78,4534,4533.22"
"1.00,4549,4550.00"
"-0.74,4564,4563.26"
"0.13,4579,4579.13"
"0.55,4594,4594.55"
"-0.96,4609,4608.04"
"0.91,4624,4624.91"
"-0.42,4639,4638.58"
"-0.27,4654,4653.73"
"0.83,4669,4669.83"
"-0.99,4684,4683.01"
"0.68,4699,4699.68"
"-0.04,4714,4713.96"
"-0.62,4729,4728.38"
"0.98,4744,4744.98"
"-0.87,4759,4758.13"
"0.34,4774,4774.34"
"0.35,4789,4789.35"
"-0.88,4804,4803.12"
"0.98,4819,4819.98"
"-0.61,4834,4833.39"
"-0.05,4849,4848.95"
"0.69,4864,4864.69"
"-0.99,4879,4878.01"
"0.82,4894,4894.82"
"-0.26,4909,4908.74"
"-0.43,4924,4923.57"
"0.91,4939,4939.91"
"-0.96,4954,4953.04"
"0.54,4969,4969.54"
"0.14,4984,4984.14"
"-0.75,4999,4998.25"
"1.00,5014,5015.00"
"-0.77,5029,5028.23"
"0.17,5044,5044.17"
"0.51,5059,5059.51"
"-0.95,5074,5073.05"
"0.93,5089,5089.93"
"-0.46,5104,5103.54"
"-0.22,5119,5118.78"
"0.80,5134,5134.80"
"-1.00,5149,5148.00"
"0.71,5164,5164.71"
"-0.08,5179,5178.92"
"-0.58,5194,5193.42"
"0.97,5209,5209.97"
"-0.89,5224,5223.11"
"0.38,5239,5239.38"
"0.31,5254,5254.31"
"-0.85,5269,5268.15"
"0.99,5284,5284.99"
"-0.65,5299,5298.35"
"-0.00,5314,5314.00"
"0.65,5329,5329.65"
"-0.99,5344,5343.01"
"0.85,5359,5359.85"
"-0.30,5374,5373.70"
"-0.39,5389,5388.61"
"0.90,5404,5404.90"
"-0.97,5419,5418.03"
"0.58,5434,5434.58"
"0.09,5449,5449.09"
"-0.72,5464,5463.28"
"1.00,5479,5480.00"
"-0.80,5494,5493.20"
"0.22,5509,5509.22"
"0.47,5524,5524.47"
"-0.93,5539,5538.07"
"0.94,5554,5554.94"
"-0.50,5569,5568.50"
"-0.18,5584,5583.82"
"0.78,5599,5599.78"
"-1.00,5614,5613.00"
"0.74,5629,5629.74"
"-0.13,5644,5643.87"
"-0.55,5659,5658.45"
"0.96,5674,5674.96"
"-0.91,5689,5688.09"
"0.42,5704,5704.42"
"0.27,5719,5719.27"
"-0.83,5734,5733.17"
"0.99,5749,5749.99"
"-0.68,5764,5763.32"
"0.04,5779,5779.04"
"0.62,5794,5794.62"
"-0.98,5809,5808.02"
"0.87,5824,5824.87"
"-0.34,5839,5838.66"
"-0.35,5854,5853.65"
"0.88,5869,5869.88"
"-0.98,5884,5883.02"
"0.61,5899,5899.61"
"0.05,5914,5914.05"
"-0.69,5929,5928.31"
"0.99,5944,5944.99"
"-0.82,5959,5958.18"
"0.26,5974,5974.26"
"0.43,5989,5989.43"
"-0.91,6004,6003.09"
"0.96,6019,6019.96"
"-0.54,6034,6033.46"
"-0.14,6049,6048.86"
"0.75,6064,6064.75"
"-1.00,6079,6078.00"
"0.77,6094,6094.77"
"-0.17,6109,6108.83"
"-0.51,6124,6123.49"
"0.95,6139,6139.95"
"-0.93,6154,6153.07"
"0.46,6169,6169.46"
"0.22,6184,6184.22"
"-0.80,6199,6198.20"
"1.00,6214,6215.00"
"-0.71,6229,6228.29"
"0.08,6244,6244.08"
"0.58,6259,6259.58"
"-0.97,6274,6273.03"
"0.89,6289,6289.89"
"-0.38,6304,6303.62"
"-0.31,6319,6318.69"
"0.85,6334,6334.85"
"-0.99,6349,6348.01"
"0.65,6364,6364.65"
"0.00,6379,6379.00"
"-0.65,6394,6393.35"
"0.99,6409,6409.99"
"-0.85,6424,6423.15"
"0.30,6439,6439.30"
"0.39,6454,6454.39"
"-0.90,6469,6468.10"
"0.97,6484,6484.97"
"-0.58,6499,6498.42"
"-0.09,6514,6513.91"
"0.72,6529,6529.72"
"-1.00,6544,6543.00"
"0.80,6559,6559.80"
"-0.22,6574,6573.78"
"-0.47,6589,6588.53"
"0.93,6604,6604.93"
"-0.94,6619,6618.06"
"0.50,6634,6634.50"
"0.18,6649,6649.18"
"-0.78,6664,6663.22"
"1.00,6679,6680.00"
"-0.74,6694,6693.26"
"0.13,6709,6709.13"
"0.55,6724,6724.55"
"-0.96,6739,6738.04"
"0.91,6754,6754.91"
"-0.42,6769,6768.58"
"-0.27,6784,6783.73"
"0.83,6799,6799.83"
"-0.99,6814,6813.01"
"0.68,6829,6829.68"
"-0.04,6844,6843.96"
"-0.62,6859,6858.38"
"0.98,6874,6874.98"
"-0.87,6889,6888.13"
"0.34,6904,6904.34"
"0.35,6919,6919.35"
"-0.88,6934,6933.13"
"0.98,6949,6949.98"
"-0.61,6964,6963.39"
"-0.05,6979,6978.95"
"0.69,6994,6994.69"
"-0.99,7009,7008.01"
"0.82,7024,7024.82"
"-0.26,7039,7038.74"
"-0.43,7054,7053.57"
"0.91,7069,7069.91"
"-0.96,7084,7083.04"
"0.54,7099,7099.54"
"0.14,7114,7114.14"
"-0.75,7129,7128.25"
"1.00,7144,7145.00"
"-0.77,7159,7158.23"
"0.17,7174,7174.17"
"0.51,7189,7189.51"
"-0.95,7204,7203.05"
"0.93,7219,7219.93"
"-0.46,7234,7233.54"
"-0.22,7249,7248.78"
"0.80,7264,7264.80"
"-1.00,7279,7278.00"
"0.71,7294,7294.71"
"-0.08,7309,7308.92"
"-0.58,7324,7323.42"
"0.97,7339,7339.97"
"-0.89,7354,7353.11"
"0.38,7369,7369.38"
"0.31,7384,7384.31"
"-0.85,7399,7398.15"
"0.99,7414,7414.99"
"-0.65,7429,7428.35"
"-0.00,7444,7444.00"
"0.65,7459,7459.65"
"-0.99,7474,7473.01"
"0.85,7489,7489.85"
"-0.30,7504,7503.70"
"-0.39,7519,7518.61"
"0.90,7534,7534.90"
"-0.97,7549,7548.03"
"0.58,7564,7564.58"
"0.09,7579,7579.09"
"-0.72,7594,7593.28"
"1.00,7609,7610.00"
"-0.80,7624,7623.20"
"0.22,7639,7639.22"
"0.47,7654,7654.47"
"-0.93,7669,7668.07"
"0.94,7684,7684.94"
"-0.50,7699,7698.50"
"-0.18,7714,7713.82"
"0.78,7729,7729.78"
"-1.00,7744,7743.00"
"0.74,7759,7759.74"
"-0.13,7774,7773.87"
"-0.55,7789,7788.45"
"0.96,7804,7804.96"
"-0.91,7819,7818.09"
"0.42,7834,7834.42"
"0.27,7849,7849.27"
"-0.83,7864,7863.17"
"0.99,7879,7879.99"
"-0.68,7894,7893.32"
"0.04,7909,7909.04"
"0.62,7924,7924.62"
"-0.98,7939,7938.02"
"0.87,7954,7954.87"
"-0.34,7969,7968.66"
"-0.35,7984,7983.65"
"0.88,7999,7999.88"
"-0.98,8014,8013.02"
"0.61,8029,8029.61"
"0.05,8044,8044.05"
"-0.69,8059,8058.31"
"0.99,8074,8074.99"
"-0.82,8089,8088.18"
"0.26,8104,8104.26"
"0.43,8119,8119.43"
"-0.91,8134,8133.09"
"0.96,8149,8149.96"
"-0.54,8164,8163.46"
"-0.14,8179,8178.86"
"0.75,8194,8194.75"
"-1.00,8209,8208.00"
"0.77,8224,8224.77"
"-0.17,8239,8238.83"
"-0.51,8254,8253.49"
"0.95,8269,8269.95"
"-0.93,8284,8283.07"
"0.46,8299,8299.46"
"0.22,8314,8314.22"
"-0.80,8329,8328.20"
"1.00,8344,8345.00"
"-0.71,8359,8358.29"
"0.08,8374,8374.08"
"0.58,8389,8389.58"
"-0.97,8404,8403.03"
"0.89,8419,8419.89"
"-0.38,8434,8433.62"
"-0.31,8449,8448.69"
"0.85,8464,8464.85"
"-0.99,8479,8478.01"
"0.65,8494,8494.65"
"0.00,8509,8509.00"
"-0.65,8524,8523.35"
"0.99,8539,8539.99"
"-0.85,8554,8553.15"
"0.30,8569,8569.30"
"0.39,8584,8584.39"
"-0.90,8599,8598.10"
"0.97,8614,8614.97"
"-0.58,8629,8628.42"
"-0.09,8644,8643.91"
"0.72,8659,8659.72"
"-1.00,8674,8673.00"
"0.80,8689,8689.80"
"-0.22,8704,8703.78"
"-0.47,8719,8718.53"
"0.93,8734,8734.93"
"-0.94,8749,8748.06"
"0.50,8764,8764.50"
"0.18,8779,8779.18"
"-0.78,8794,8793.22"
"1.00,8809,8810.00"
"-0.74,8824,8823.26"
"0.13,8839,8839.13"
"0.55,8854,8854.55"
"-0.96,8869,8868.04"
"0.91,8884,8884.91"
"-0.42,8899,8898.58"
"-0.27,8914,8913.73"
"0.83,8929,8929.83"
"-0.99,8944,8943.01"
"0.68,8959,8959.68"
"-0.04,8974,8973.96"
"-0.62,8989,8988.38"
"0.98,9004,9004.98"
"-0.87,9019,9018.13"
"0.34,9034,9034.34"
"0.35,9049,9049.35"
"-0.88,9064,9063.12"
"0.98,9079,9079.98"
"-0.61,9094,9093.39"
"-0.05,9109,9108.95"
"0.69,9124,9124.69"
"-0.99,9139,9138.01"
"0.82,9154,9154.83"
"-0.26,9169,9168.74"
"-0.43,9184,9183.57"
"0.91,9199,9199.91"
"-0.96,9214,9213.04"
"0.54,9229,9229.54"
"0.14,9244,9244.14"
"-0.75,9259,9258.25"
"1.00,9274,9275.00"
"-0.77,9289,9288.23"
"0.17,9304,9304.17"
"0.51,9319,9319.51"
"-0.95,9334,9333.05"
"0.93,9349,9349.93"
"-0.46,9364,9363.54"
"-0.22,9379,9378.78"
"0.80,9394,9394.80"
"-1.00,9409,9408.00"
"0.71,9424,9424.71"
"-0.08,9439,9438.92"
"-0.58,9454,9453.42"
"0.97,9469,9469.97"
"-0.89,9484,9483.11"
"0.38,9499,9499.38"
"0.31,9514,9514.31"
"-0.85,9529,9528.15"
"0.99,9544,9544.99"
"-0.65,9559,9558.35"
"-0.00,9574,9574.00"
"0.65,9589,9589.65"
"-0.99,9604,9603.01"
"0.85,9619,9619.85"
"-0.30,9634,9633.70"
"-0.39,9649,9648.61"
"0.90,9664,9664.90"
"-0.97,9679,9678.03"
"0.58,9694,9694.58"
"0.09,9709,9709.09"
"-0.72,9724,9723.28"
"1.00,9739,9740.00"
"-0.80,9754,9753.20"
"0.22,9769,9769.22"
"0.47,9784,9784.47"
"-0.93,9799,9798.07"
"0.94,9814,9814.94"
"-0.50,9829,9828.50"
"-0.18,9844,9843.82"
"0.78,9859,9859.78"
"-1.00,9874,9873.00"
"0.74,9889,9889.74"
"-0.13,9904,9903.87"
"-0.55,9919,9918.45"
"0.96,9934,9934.96"
"-0.91,9949,9948.09"
"0.42,9964,9964.42"
"0.27,9979,9979.27"
"-0.83,9994,9993.17"
"0.99,10009,10009.99"
"-0.68,10024,10023.32"
"0.04,10039,10039.04"
"0.62,10054,10054.62"
"-0.98,10069,10068.02"
"0.87,10084,10084.87"
"-0.34,10099,10098.66"
"-0.35,10114,10113.65"
"0.88,10129,10129.87"
"-0.98,10144,10143.02"
"0.61,10159,10159.61"
"0.05,10174,10174.05"
"-0.69,10189,10188.31"
"0.99,10204,10204.99"
"-0.82,10219,10218.17"
"0.26,10234,10234.26"
"0.43,10249,10249.43"
"-0.91,10264,10263.09"
"0.96,10279,10279.96"
"-0.54,10294,10293.46"
"-0.14,10309,10308.86"
"0.75,10324,10324.75"
"-1.00,10339,10338.00"
"0.77,10354,10354.77"
"-0.17,10369,10368.83"
"-0.51,10384,10383.49"
"0.95,10399,10399.95"
"-0.93,10414,10413.07"
"0.46,10429,10429.46"
"0.22,10444,10444.22"
"-0.80,10459,10458.20"
"1.00,10474,10475.00"
"-0.71,10489,10488.29"
"0.08,10504,10504.08"
"0.58,10519,10519.58"
"-0.97,10534,10533.03"
"0.89,10549,10549.89"
"-0.38,10564,10563.62"
"-0.31,10579,10578.69"
"0.85,10594,10594.85"
"-0.99,10609,10608.01"
"0.65,10624,10624.65"
"0.00,10639,10639.00"
"-0.65,10654,10653.35"
"0.99,10669,10669.99"
"-0.85,10684,10683.15"
"0.30,10699,10699.30"
"0.39,10714,10714.39"
"-0.90,10729,10728.10"
"0.97,10744,10744.97"
"-0.58,10759,10758.42"
"-0.09,10774,10773.91"
"0.72,10789,10789.72"
"-1.00,10804,10803.00"
"0.80,10819,10819.80"
"-0.22,10834,10833.78"
"-0.47,10849,10848.53"
"0.93,10864,10864.93"
"-0.94,10879,10878.06"
"0.50,10894,10894.50"
"0.18,10909,10909.18"
"-0.78,10924,10923.22"
"1.00,10939,10940.00"
"-0.74,10954,10953.26"
"0.13,10969,10969.13"
"0.55,10984,10984.55"
"-0.96,10999,10998.04"
"0.91,11014,11014.91"
"-0.43,11029,11028.58"
"-0.27,11044,11043.73"
"0.83,11059,11059.83"
"-0.99,11074,11073.01"
"0.68,11089,11089.68"
"-0.04,11104,11103.96"
"-0.62,11119,11118.38"
"0.98,11134,11134.98"
"-0.87,11149,11148.13"
"0.34,11164,11164.34"
"0.35,11179,11179.35"
"-0.87,11194,11193.12"
"0.98,11209,11209.98"
"-0.61,11224,11223.39"
"-0.05,11239,11238.95"
"0.69,11254,11254.69"
"-0.99,11269,11268.01"
"0.82,11284,11284.83"
"-0.26,11299,11298.74"
"-0.43,11314,11313.57"
"0.91,11329,11329.91"
"-0.96,11344,11343.04"
"0.54,11359,11359.54"
"0.14,11374,11374.14"
"-0.75,11389,11388.25"
"1.00,11404,11405.00"
"-0.77,11419,11418.23"
"0.17,11434,11434.17"
"0.51,11449,11449.51"
"-0.95,11464,11463.05"
"0.93,11479,11479.93"
"-0.46,11494,11493.54"
"-0.22,11509,11508.78"
"0.80,11524,11524.80"
"-1.00,11539,11538.00"
"0.71,11554,11554.71"
"-0.08,11569,11568.92"
"-0.58,11584,11583.42"
"0.97,11599,11599.97"
"-0.89,11614,11613.11"
"0.38,11629,11629.38"
"0.31,11644,11644.31"
"-0.85,11659,11658.15"
"0.99,11674,11674.99"
"-0.65,11689,11688.35"
"-0.00,11704,11704.00"
"0.65,11719,11719.65"
"-0.99,11734,11733.01"
"0.85,11749,11749.85"
"-0.30,11764,11763.70"
"-0.39,11779,11778.61"
"0.90,11794,11794.90"
"-0.97,11809,11808.03"
"0.58,11824,11824.58"
"0.09,11839,11839.09"
"-0.72,11854,11853.28"
"1.00,11869,11870.00"
"-0.80,11884,11883.20"
"0.22,11899,11899.22"
"0.47,11914,11914.47"
"-0.93,11929,11928.07"
"0.94,11944,11944.94"
"-0.50,11959,11958.50"
"-0.18,11974,11973.82"
"0.78,11989,11989.78"
"-1.00,12004,12003.00"
"0.74,12019,12019.74"
"-0.13,12034,12033.87"
"-0.55,12049,12048.45"
"0.96,12064,12064.96"
"-0.91,12079,12078.09"
"0.43,12094,12094.42"
"0.27,12109,12109.27"
"-0.83,12124,12123.17"
"0.99,12139,12139.99"
"-0.68,12154,12153.32"
"0.04,12169,12169.04"
"0.62,12184,12184.62"
"-0.98,12199,12198.02"
"0.87,12214,12214.87"
"-0.34,12229,12228.66"
"-0.35,12244,12243.65"
"0.87,12259,12259.87"
"-0.98,12274,12273.02"
"0.61,12289,12289.61"
"0.05,12304,12304.05"
"-0.69,12319,12318.31"
"0.99,12334,12334.99"
"-0.82,12349,12348.17"
"0.26,12364,12364.26"
"0.43,12379,12379.43"
"-0.91,12394,12393.09"
"0.96,12409,12409.96"
"-0.54,12424,12423.46"
"-0.14,12439,12438.86"
"0.75,12454,12454.75"
"-1.00,12469,12468.00"
"0.77,12484,12484.77"
"-0.17,12499,12498.83"
"-0.51,12514,12513.49"
"0.95,12529,12529.95"
"-0.93,12544,12543.07"
"0.46,12559,12559.46"
"0.22,12574,12574.22"
"-0.80,12589,12588.20"
"1.00,12604,12605.00"
"-0.71,12619,12618.29"
"0.09,12634,12634.08"
"0.58,12649,12649.58"
"-0.97,12664,12663.03"
"0.89,12679,12679.89"
"-0.38,12694,12693.62"
"-0.31,12709,12708.69"
"0.85,12724,12724.85"
"-0.99,12739,12738.01"
"0.65,12754,12754.65"
"0.00,12769,12769.00"
"-0.65,12784,12783.35"
"0.99,12799,12799.99"
"-0.85,12814,12813.15"
"0.30,12829,12829.30"
"0.39,12844,12844.39"
"-0.90,12859,12858.10"
"0.97,12874,12874.97"
"-0.58,12889,12888.42"
"-0.09,12904,12903.91"
"0.72,12919,12919.72"
"-1.00,12934,12933.00"
"0.80,12949,12949.80"
"-0.22,12964,12963.78"
"-0.47,12979,12978.53"
"0.93,12994,12994.93"
"-0.94,13009,13008.06"
"0.50,13024,13024.50"
"0.18,13039,13039.18"
"-0.78,13054,13053.22"
"1.00,13069,13070.00"
"-0.74,13084,13083.26"
"0.13,13099,13099.13"
"0.55,13114,13114.55"
"-0.96,13129,13128.04"
"0.91,13144,13144.91"
"-0.43,13159,13158.58"
"-0.27,13174,13173.73"
"0.83,13189,13189.83"
"-0.99,13204,13203.01"
"0.68,13219,13219.68"
"-0.04,13234,13233.96"
"-0.62,13249,13248.38"
"0.98,13264,13264.98"
"-0.87,13279,13278.13"
"0.34,13294,13294.34"
"0.35,13309,13309.35"
"-0.87,13324,13323.12"
"0.98,13339,13339.98"
"-0.61,13354,13353.39"
"-0.05,13369,13368.95"
"0.69,13384,13384.69"
"-0.99,13399,13398.01"
"0.82,13414,13414.83"
"-0.26,13429,13428.74"
"-0.43,13444,13443.57"
"0.91,13459,13459.91"
"-0.96,13474,13473.04"
"0.54,13489,13489.54"
"0.14,13504,13504.14"
"-0.75,13519,13518.25"
"1.00,13534,13535.00"
"-0.77,13549,13548.23"
"0.17,13564,13564.17"
"0.51,13579,13579.51"
"-0.95,13594,13593.05"
"0.93,13609,13609.93"
"-0.46,13624,13623.54"
"-0.22,13639,13638.78"
"0.80,13654,13654.80"
"-1.00,13669,13668.00"
"0.71,13684,13684.71"
"-0.09,13699,13698.92"
"-0.58,13714,13713.42"
"0.97,13729,13729.97"
"-0.89,13744,13743.11"
"0.38,13759,13759.38"
"0.31,13774,13774.31"
"-0.85,13789,13788.15"
"0.99,13804,13804.99"
"-0.65,13819,13818.35"
"-0.00,13834,13834.00"
"0.65,13849,13849.65"
"-0.99,13864,13863.01"
"0.85,13879,13879.85"
"-0.30,13894,13893.70"
"-0.39,13909,13908.61"
"0.90,13924,13924.90"
"-0.97,13939,13938.03"
"0.58,13954,13954.58"
"0.09,13969,13969.09"
"-0.72,13984,13983.28"
"1.00,13999,14000.00"
"-0.80,14014,14013.20"
"0.22,14029,14029.22"
"0.47,14044,14044.47"
"-0.93,14059,14058.07"
"0.94,14074,14074.94"
"-0.50,14089,14088.50"
"-0.18,14104,14103.82"
"0.78,14119,14119.78"
"-1.00,14134,14133.00"
"0.74,14149,14149.74"
"-0.13,14164,14163.87"
"-0.55,14179,14178.45"
"0.96,14194,14194.96"
"-0.91,14209,14208.09"
"0.43,14224,14224.42"
"0.27,14239,14239.27"
"-0.83,14254,14253.17"
"0.99,14269,14269.99"
"-0.68,14284,14283.32"
"0.04,14299,14299.04"
"0.62,14314,14314.62"
"-0.98,14329,14328.02"
"0.87,14344,14344.87"
"-0.34,14359,14358.66"
"-0.35,14374,14373.65"
"0.87,14389,14389.87"
"-0.98,14404,14403.02"
"0.61,14419,14419.61"
"0.05,14434,14434.05"
"-0.69,14449,14448.31"
"0.99,14464,14464.99"
"-0.83,14479,14478.17"
"0.26,14494,14494.26"
"0.43,14509,14509.43"
"-0.91,14524,14523.09"
"0.96,14539,14539.96"
"-0.54,14554,14553.46"
