"pitch [deg], pitch_time [ms] pitch_crc"
"-0.76,2119,2118.24"
"1.00,2134,2135.00"
"-0.76,2149,2148.24"
"0.15,2164,2164.15"
"0.53,2179,2179.53"
"-0.95,2194,2193.05"
"0.92,2209,2209.92"
"-0.44,2224,2223.56"
"-0.25,2239,2238.75"
"0.82,2254,2254.82"
"-1.00,2269,2268.00"
"0.70,2284,2284.70"
"-0.06,2299,2298.94"
"-0.60,2314,2313.40"
"0.98,2329,2329.98"
"-0.88,2344,2343.12"
"0.36,2359,2359.36"
"0.33,2374,2374.33"
"-0.86,2389,2388.14"
"0.98,2404,2404.98"
"-0.63,2419,2418.37"
"-0.03,2434,2433.97"
"0.67,2449,2449.67"
"-0.99,2464,2463.01"
"0.84,2479,2479.84"
"-0.28,2494,2493.72"
"-0.41,2509,2508.59"
"0.91,2524,2524.91"
"-0.96,2539,2538.04"
"0.56,2554,2554.56"
"0.11,2569,2569.11"
"-0.73,2584,2583.27"
"1.00,2599,2600.00"
"-0.79,2614,2613.21"
"0.19,2629,2629.19"
"0.49,2644,2644.49"
"-0.94,2659,2658.06"
"0.94,2674,2674.94"
"-0.48,2689,2688.52"
"-0.20,2704,2703.80"
"0.79,2719,2719.79"
"-1.00,2734,2733.00"
"0.73,2749,2749.73"
"-0.11,2764,2763.89"
"-0.57,2779,2778.43"
"0.97,2794,2794.97"
"-0.90,2809,2808.10"
"0.40,2824,2824.40"
"0.29,2839,2839.29"
"-0.84,2854,2853.16"
"0.99,2869,2869.99"
"-0.66,2884,2883.34"
"0.02,2899,2899.02"
"0.64,2914,2914.64"
"-0.99,2929,2928.01"
"0.86,2944,2944.86"
"-0.32,2959,2958.68"
"-0.37,2974,2973.63"
"0.89,2989,2989.89"
"-0.97,3004,3003.03"
"0.60,3019,3019.60"
"0.07,3034,3034.07"
"-0.70,3049,3048.30"
"1.00,3064,3065.00"
"-0.81,3079,3078.19"
"0.24,3094,3094.24"
"0.45,3109,3109.45"
"-0.92,3124,3123.08"
"0.95,3139,3139.95"
"-0.52,3154,3153.48"
"-0.16,3169,3168.84"
"0.76,3184,3184.76"
"-1.00,3199,3198.00"
"0.76,3214,3214.76"
"-0.15,3229,3228.85"
"-0.53,3244,3243.47"
"0.95,3259,3259.95"
"-0.92,3274,3273.08"
"0.44,3289,3289.44"
"0.24,3304,3304.24"
"-0.82,3319,3318.18"
"1.00,3334,3335.00"
"-0.70,3349,3348.30"
"0.06,3364,3364.06"
"0.60,3379,3379.60"
"-0.98,3394,3393.02"
"0.88,3409,3409.88"
"-0.36,3424,3423.64"
"-0.33,3439,3438.67"
"0.86,3454,3454.86"
"-0.98,3469,3468.02"
"0.63,3484,3484.63"
"0.03,3499,3499.03"
"-0.67,3514,3513.33"
"0.99,3529,3529.99"
"-0.84,3544,3543.16"
"0.28,3559,3559.28"
"0.41,3574,3574.41"
"-0.91,3589,3588.09"
"0.96,3604,3604.96"
"-0.56,3619,3618.44"
"-0.11,3634,3633.89"
"0.73,3649,3649.73"
"-1.00,3664,3663.00"
"0.79,3679,3679.79"
"-0.19,3694,3693.81"
"-0.49,3709,3708.51"
"0.94,3724,3724.94"
"-0.94,3739,3738.06"
"0.48,3754,3754.48"
"0.20,3769,3769.20"
"-0.79,3784,3783.21"
"1.00,3799,3800.00"
"-0.73,3814,3813.27"
"0.11,3829,3829.11"
"0.57,3844,3844.57"
"-0.97,3859,3858.03"
"0.90,3874,3874.90"
"-0.40,3889,3888.60"
"-0.29,3904,3903.71"
"0.84,3919,3919.84"
"-0.99,3934,3933.01"
"0.66,3949,3949.66"
"-0.02,3964,3963.98"
"-0.64,3979,3978.36"
"0.99,3994,3994.99"
"-0.86,4009,4008.14"
"0.32,4024,4024.32"
"0.37,4039,4039.37"
"-0.89,4054,4053.11"
"0.97,4069,4069.97"
"-0.60,4084,4083.40"
"-0.07,4099,4098.93"
"0.70,4114,4114.70"
"-1.00,4129,4128.00"
"0.81,4144,4144.81"
"-0.24,4159,4158.76"
"-0.45,4174,4173.55"
"0.92,4189,4189.92"
"-0.95,4204,4203.05"
"0.52,4219,4219.52"
"0.16,4234,4234.16"
"-0.76,4249,4248.24"
"1.00,4264,4265.00"
"-0.76,4279,4278.24"
"0.15,4294,4294.15"
"0.53,4309,4309.53"
"-0.95,4324,4323.05"
"0.92,4339,4339.92"
"-0.44,4354,4353.56"
"-0.24,4369,4368.75"
"0.82,4384,4384.82"
"-1.00,4399,4398.00"
"0.70,4414,4414.70"
"-0.06,4429,4428.94"
"-0.60,4444,4443.40"
"0.98,4459,4459.98"
"-0.88,4474,4473.12"
"0.36,4489,4489.36"
"0.33,4504,4504.33"
"-0.86,4519,4518.14"
"0.98,4534,4534.98"
"-0.63,4549,4548.37"
"-0.03,4564,4563.97"
"0.67,4579,4579.67"
"-0.99,4594,4593.01"
"0.84,4609,4609.84"
"-0.28,4624,4623.72"
"-0.41,4639,4638.59"
"0.91,4654,4654.91"
"-0.96,4669,4668.04"
"0.56,4684,4684.56"
"0.11,4699,4699.11"
"-0.73,4714,4713.27"
"1.00,4729,4730.00"
"-0.79,4744,4743.21"
"0.19,4759,4759.19"
"0.49,4774,4774.49"
"-0.94,4789,4788.06"
"0.94,4804,4804.94"
"-0.48,4819,4818.52"
"-0.20,4834,4833.80"
"0.79,4849,4849.79"
"-1.00,4864,4863.00"
"0.73,4879,4879.73"
"-0.11,4894,4893.89"
"-0.57,4909,4908.43"
"0.97,4924,4924.97"
"-0.90,4939,4938.10"
"0.40,4954,4954.40"
"0.29,4969,4969.29"
"-0.84,4984,4983.16"
"0.99,4999,4999.99"
"-0.66,5014,5013.34"
"0.02,5029,5029.02"
"0.64,5044,5044.64"
"-0.99,5059,5058.02"
"0.86,5074,5074.86"
"-0.32,5089,5088.68"
"-0.37,5104,5103.63"
"0.89,5119,5119.89"
"-0.97,5134,5133.03"
"0.60,5149,5149.60"
"0.07,5164,5164.07"
"-0.70,5179,5178.30"
"1.00,5194,5195.00"
"-0.81,5209,5208.19"
"0.24,5224,5224.24"
"0.45,5239,5239.45"
"-0.92,5254,5253.08"
"0.95,5269,5269.95"
"-0.52,5284,5283.48"
"-0.16,5299,5298.84"
"0.76,5314,5314.76"
"-1.00,5329,5328.00"
"0.76,5344,5344.76"
"-0.15,5359,5358.85"
"-0.53,5374,5373.47"
"0.95,5389,5389.95"
"-0.92,5404,5403.08"
"0.44,5419,5419.44"
"0.24,5434,5434.24"
"-0.82,5449,5448.18"
"1.00,5464,5465.00"
"-0.70,5479,5478.30"
"0.06,5494,5494.06"
"0.60,5509,5509.60"
"-0.98,5524,5523.02"
"0.88,5539,5539.88"
"-0.36,5554,5553.64"
"-0.33,5569,5568.67"
"0.86,5584,5584.86"
"-0.98,5599,5598.02"
"0.63,5614,5614.63"
"0.03,5629,5629.03"
"-0.67,5644,5643.33"
"0.99,5659,5659.99"
"-0.84,5674,5673.16"
"0.28,5689,5689.28"
"0.41,5704,5704.41"
"-0.91,5719,5718.09"
""
